时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),M1(RPM),M2(RPM),误差(°),策略,是否平衡
13.120,6.108,135.000,0.593,208.200,-350.000,-350.000,173.892,增强启摆,0
13.140,11.206,-175.200,4.351,-246.000,350.000,350.000,168.794,增强启摆,0
13.160,5.229,171.600,359.121,187.800,-350.000,-350.000,174.771,增强启摆,0
13.179,10.393,-174.000,3.274,-220.200,350.000,350.000,169.607,增强启摆,0
13.199,4.614,105.600,358.835,207.000,-350.000,-350.000,175.386,增强启摆,0
13.219,8.745,-160.800,3.428,-208.200,350.000,350.000,171.255,增强启摆,0
13.239,2.922,166.800,359.099,185.400,-350.000,-350.000,177.078,增强启摆,0
13.259,7.317,-152.400,3.318,-206.400,350.000,350.000,172.683,增强启摆,0
13.279,1.780,168.600,358.792,211.200,-350.000,-350.000,178.220,增强启摆,0
13.299,5.164,-149.400,3.889,-169.800,350.000,350.000,174.836,增强启摆,0
13.319,359.714,169.800,359.692,223.800,-350.000,-350.000,179.714,增强启摆,0
13.339,3.999,-147.600,5.823,-214.800,350.000,350.000,176.001,增强启摆,0
13.359,358.901,196.800,0.198,183.600,-350.000,-350.000,178.901,增强启摆,0
13.379,4.197,-159.600,7.053,-220.200,350.000,350.000,175.803,增强启摆,0
13.399,359.297,170.400,1.099,243.600,-350.000,-350.000,179.297,增强启摆,0
13.419,5.229,-175.200,8.921,-205.200,350.000,350.000,174.771,增强启摆,0
13.439,359.407,169.800,0.439,140.400,-350.000,-350.000,179.407,增强启摆,0
13.459,4.482,-165.000,9.229,-184.800,350.000,350.000,175.518,增强启摆,0
13.479,358.572,196.200,2.000,231.600,-350.000,-350.000,178.572,增强启摆,0
13.499,4.460,-174.600,10.239,-247.800,350.000,350.000,175.540,增强启摆,0
13.519,358.440,194.400,2.197,201.000,-350.000,-350.000,178.440,增强启摆,0
13.539,4.285,-153.600,9.932,-196.800,350.000,350.000,175.715,增强启摆,0
13.559,358.550,169.200,2.373,206.400,-350.000,-350.000,178.550,增强启摆,0
13.579,3.318,-149.400,10.020,-225.000,350.000,350.000,176.682,增强启摆,0
13.599,357.913,176.400,3.560,265.200,-350.000,-350.000,177.913,增强启摆,0
13.619,3.296,-144.000,11.272,-195.000,350.000,350.000,176.704,增强启摆,0
13.639,357.737,172.800,3.450,249.600,-350.000,-350.000,177.737,增强启摆,0
13.659,2.329,-144.000,11.536,-215.400,350.000,350.000,177.671,增强启摆,0
13.679,356.968,175.200,3.318,277.800,-350.000,-350.000,176.968,增强启摆,0
13.699,2.197,-143.400,10.239,-334.800,350.000,350.000,177.803,增强启摆,0
13.720,356.836,171.000,2.263,317.400,-350.000,-350.000,176.836,增强启摆,0
13.740,2.065,-148.800,9.998,-295.800,350.000,350.000,177.935,增强启摆,0
13.760,356.836,172.800,2.527,246.600,-350.000,-350.000,176.836,增强启摆,0
13.779,1.406,-133.200,9.998,-242.400,350.000,350.000,178.594,增强启摆,0
13.800,356.133,141.600,3.911,252.000,-350.000,-350.000,176.133,增强启摆,0
13.820,1.450,-154.200,11.711,-183.600,350.000,350.000,178.550,增强启摆,0
13.840,355.649,156.000,5.955,195.000,-350.000,-350.000,175.649,增强启摆,0
13.860,0.659,-150.600,12.437,-168.000,350.000,350.000,179.341,增强启摆,0
13.880,354.617,167.400,6.064,179.400,-350.000,-350.000,174.617,增强启摆,0
13.900,0.374,-165.600,13.074,-148.200,350.000,350.000,179.626,增强启摆,0
13.920,354.529,148.200,5.713,180.000,-350.000,-350.000,174.529,增强启摆,0
13.940,359.539,-150.000,12.502,-168.600,350.000,350.000,179.539,增强启摆,0
13.960,353.452,147.600,4.460,160.800,-350.000,-350.000,173.452,增强启摆,0
13.980,359.297,-176.400,12.590,-141.600,350.000,350.000,179.297,增强启摆,0
13.999,353.035,87.000,4.417,149.400,-350.000,-350.000,173.035,增强启摆,0
14.019,358.528,-164.400,11.338,-164.400,350.000,350.000,178.528,增强启摆,0
14.039,351.760,117.600,3.362,146.400,-350.000,-350.000,171.760,增强启摆,0
14.060,357.715,-164.400,10.854,-196.800,350.000,350.000,177.715,增强启摆,0
14.080,352.244,113.400,3.472,177.600,-350.000,-350.000,172.244,增强启摆,0
14.099,356.089,-124.200,10.459,-177.600,350.000,350.000,176.089,增强启摆,0
14.119,352.156,130.800,4.768,244.800,-350.000,-350.000,172.156,增强启摆,0
14.139,355.254,-90.000,10.745,-166.200,350.000,350.000,175.254,增强启摆,0
14.160,352.397,112.800,5.098,192.000,-350.000,-350.000,172.397,增强启摆,0
14.179,355.144,-103.800,10.547,-173.400,350.000,350.000,175.144,增强启摆,0
14.199,353.408,118.800,5.955,233.400,-350.000,-350.000,173.408,增强启摆,0
14.219,356.506,-112.200,11.250,-166.800,350.000,350.000,176.506,增强启摆,0
14.239,354.309,127.200,6.086,182.400,-350.000,-350.000,174.309,增强启摆,0
14.259,357.319,-123.000,11.580,-164.400,350.000,350.000,177.319,增强启摆,0
14.279,355.232,129.600,5.779,186.600,-350.000,-350.000,175.232,增强启摆,0
14.299,358.550,-105.000,10.723,-173.400,350.000,350.000,178.550,增强启摆,0
14.319,355.935,106.200,5.142,209.400,-350.000,-350.000,175.935,增强启摆,0
14.340,358.088,-109.800,10.239,-172.200,350.000,350.000,178.088,增强启摆,0
14.359,354.023,138.600,5.098,214.800,-350.000,-350.000,174.023,增强启摆,0
14.379,356.287,-104.400,9.976,-174.000,350.000,350.000,176.287,增强启摆,0
14.399,350.750,129.000,5.955,235.200,-350.000,-350.000,170.750,增强启摆,0
14.419,353.826,-126.000,10.503,-172.800,350.000,350.000,173.826,增强启摆,0
14.439,347.959,106.200,6.130,177.600,-350.000,-350.000,167.959,增强启摆,0
14.460,350.596,-121.800,9.998,-168.600,350.000,350.000,170.596,增强启摆,0
14.480,345.278,147.000,6.504,182.400,-350.000,-350.000,165.278,增强启摆,0
14.500,347.520,-100.800,9.382,-167.400,350.000,350.000,167.520,增强启摆,0
14.520,343.608,132.000,6.526,175.200,-350.000,-350.000,163.608,增强启摆,0
14.539,346.135,-126.600,8.789,-168.600,350.000,350.000,166.135,增强启摆,0
14.559,343.477,122.400,5.757,205.200,-350.000,-350.000,163.477,增强启摆,0
14.579,347.014,-124.200,9.141,-163.200,350.000,350.000,167.014,增强启摆,0
14.600,343.652,149.400,5.999,241.800,-350.000,-350.000,163.652,增强启摆,0
14.620,347.322,-130.800,10.063,-169.800,350.000,350.000,167.322,增强启摆,0
14.639,343.652,171.000,6.284,199.800,-350.000,-350.000,163.652,增强启摆,0
14.659,346.553,-117.000,9.778,-162.000,350.000,350.000,166.553,增强启摆,0
14.679,342.510,171.600,7.075,223.800,-350.000,-350.000,162.510,增强启摆,0
14.699,345.608,-131.400,10.371,-152.400,350.000,350.000,165.608,增强启摆,0
14.719,341.609,156.600,7.273,182.400,-350.000,-350.000,161.609,增强启摆,0
14.740,345.476,-148.200,10.635,-161.400,350.000,350.000,165.476,增强启摆,0
14.760,341.455,162.000,7.405,177.000,-350.000,-350.000,161.455,增强启摆,0
14.779,345.938,-159.600,10.635,-156.000,350.000,350.000,165.938,增强启摆,0
14.799,342.004,162.000,8.064,226.800,-350.000,-350.000,162.004,增强启摆,0
14.819,346.794,-158.400,11.624,-151.200,350.000,350.000,166.794,增强启摆,0
14.840,342.488,184.200,8.481,178.200,-350.000,-350.000,162.488,增强启摆,0
14.860,346.509,-151.800,12.217,-145.200,350.000,350.000,166.509,增强启摆,0
14.880,342.598,171.600,8.767,171.000,-350.000,-350.000,162.598,增强启摆,0
14.900,345.432,-141.600,12.415,-156.600,350.000,350.000,165.432,增强启摆,0
14.920,341.873,139.800,9.602,171.000,-350.000,-350.000,161.873,增强启摆,0
14.940,345.344,-131.400,13.733,-148.800,350.000,350.000,165.344,增强启摆,0
14.960,341.609,171.000,10.437,160.200,-350.000,-350.000,161.609,增强启摆,0
14.980,345.718,-168.000,15.249,-152.400,350.000,350.000,165.718,增强启摆,0
15.000,341.873,174.600,12.173,189.000,-350.000,-350.000,161.873,增强启摆,0
15.020,346.794,-163.200,18.325,-136.800,350.000,350.000,166.794,增强启摆,0
15.039,342.158,184.200,14.238,158.400,-350.000,-350.000,162.158,增强启摆,0
15.059,345.981,-175.800,20.479,-155.400,350.000,350.000,165.981,增强启摆,0
15.079,341.060,190.200,16.677,183.600,-350.000,-350.000,161.060,增强启摆,0
15.099,346.421,-180.600,22.610,-210.600,350.000,350.000,166.421,增强启摆,0
15.119,340.862,206.400,17.556,166.800,-350.000,-350.000,160.862,增强启摆,0
15.139,346.531,-170.400,23.884,-215.400,350.000,350.000,166.531,增强启摆,0
15.159,341.763,195.000,18.435,201.000,-350.000,-350.000,161.763,增强启摆,0
15.179,347.454,-173.400,25.444,-253.200,350.000,350.000,167.454,增强启摆,0
15.199,341.982,208.200,18.105,157.200,-350.000,-350.000,161.982,增强启摆,0
15.219,346.289,-177.000,25.840,-207.600,350.000,350.000,166.289,增强启摆,0
15.239,340.796,201.000,17.886,158.400,-350.000,-350.000,160.796,增强启摆,0
15.259,346.553,-187.200,24.983,-242.400,350.000,350.000,166.553,增强启摆,0
15.279,340.818,219.600,16.941,196.200,-350.000,-350.000,160.818,增强启摆,0
15.299,346.465,-186.000,24.895,-238.800,350.000,350.000,166.465,增强启摆,0
15.320,340.950,214.800,16.699,136.800,-350.000,-350.000,160.950,增强启摆,0
15.340,345.388,-201.000,25.093,-172.200,350.000,350.000,165.388,增强启摆,0
15.360,340.093,201.000,16.545,136.800,-350.000,-350.000,160.093,增强启摆,0
15.380,345.608,-214.800,25.225,-175.200,350.000,350.000,165.608,增强启摆,0
15.399,339.785,196.800,16.611,42.000,-350.000,-350.000,159.785,增强启摆,0
15.419,344.707,-229.800,24.126,-174.600,350.000,350.000,164.707,增强启摆,0
15.439,338.906,204.000,15.710,119.400,-350.000,-350.000,158.906,增强启摆,0
15.460,344.707,-228.000,22.874,-216.000,350.000,350.000,164.707,增强启摆,0
15.480,338.665,172.200,13.052,40.200,-350.000,-350.000,158.665,增强启摆,0
15.500,344.839,-222.000,19.907,-112.200,350.000,350.000,164.839,增强启摆,0
15.519,339.675,222.000,10.679,-19.200,-350.000,-350.000,159.675,增强启摆,0
15.540,345.740,-207.000,18.149,-81.600,350.000,350.000,165.740,增强启摆,0
15.560,339.609,218.400,9.250,0.000,-350.000,-350.000,159.609,增强启摆,0
15.580,345.938,-200.400,16.919,-81.600,350.000,350.000,165.938,增强启摆,0
15.600,340.510,222.000,9.558,73.200,-350.000,-350.000,160.510,增强启摆,0
15.620,346.816,-205.800,17.930,-39.600,350.000,350.000,166.816,增强启摆,0
15.640,340.686,229.200,10.063,68.400,-350.000,-350.000,160.686,增强启摆,0
15.659,346.970,-176.400,18.545,-45.000,350.000,350.000,166.970,增强启摆,0
15.679,341.455,237.600,11.777,107.400,-350.000,-350.000,161.455,增强启摆,0
15.700,348.069,-191.400,20.786,-46.200,350.000,350.000,168.069,增强启摆,0
15.720,341.653,240.600,13.250,107.400,-350.000,-350.000,161.653,增强启摆,0
15.739,348.289,-195.600,21.687,-115.800,350.000,350.000,168.289,增强启摆,0
15.759,342.751,257.400,13.865,112.200,-350.000,-350.000,162.751,增强启摆,0
15.780,349.365,-160.200,20.676,-181.200,350.000,350.000,169.365,增强启摆,0
15.800,343.411,238.800,13.052,159.600,-350.000,-350.000,163.411,增强启摆,0
15.819,349.805,-170.400,19.622,-159.000,350.000,350.000,169.805,增强启摆,0
15.840,343.477,154.800,12.744,139.800,-350.000,-350.000,163.477,增强启摆,0
15.860,348.860,-190.200,18.699,-164.400,350.000,350.000,168.860,增强启摆,0
15.879,342.444,247.200,12.590,166.800,-350.000,-350.000,162.444,增强启摆,0
15.899,348.750,-200.400,17.073,-174.600,350.000,350.000,168.750,增强启摆,0
15.919,343.213,243.000,11.338,152.400,-350.000,-350.000,163.213,增强启摆,0
15.939,349.651,-175.800,15.754,-164.400,350.000,350.000,169.651,增强启摆,0
15.959,343.367,235.800,11.733,178.800,-350.000,-350.000,163.367,增强启摆,0
15.979,350.002,-177.600,15.271,-174.600,350.000,350.000,170.002,增强启摆,0
15.999,343.477,229.200,11.997,169.200,-350.000,-350.000,163.477,增强启摆,0
16.019,348.838,-195.000,14.810,-162.600,350.000,350.000,168.838,增强启摆,0
16.039,342.642,250.800,12.590,217.800,-350.000,-350.000,162.642,增强启摆,0
16.059,348.662,-192.600,15.051,-157.800,350.000,350.000,168.662,增强启摆,0
16.079,342.686,243.600,12.964,228.000,-350.000,-350.000,162.686,增强启摆,0
16.099,348.684,-145.200,15.425,-140.400,350.000,350.000,168.684,增强启摆,0
16.119,344.026,206.400,13.250,183.000,-350.000,-350.000,164.026,增强启摆,0
16.139,349.475,-175.200,15.645,-151.200,350.000,350.000,169.475,增强启摆,0
16.159,344.268,191.400,13.843,215.400,-350.000,-350.000,164.268,增强启摆,0
16.179,349.651,-153.000,15.974,-158.400,350.000,350.000,169.651,增强启摆,0
16.199,345.234,186.600,14.041,193.200,-350.000,-350.000,165.234,增强启摆,0
16.219,350.486,-174.600,15.645,-193.800,350.000,350.000,170.486,增强启摆,0
16.239,345.586,174.600,13.755,178.200,-350.000,-350.000,165.586,增强启摆,0
16.259,350.881,-171.000,15.447,-169.800,350.000,350.000,170.881,增强启摆,0
16.279,346.641,177.600,13.667,181.200,-350.000,-350.000,166.641,增强启摆,0
16.299,352.507,-161.400,15.623,-153.000,350.000,350.000,172.507,增强启摆,0
16.319,346.882,191.400,14.128,219.600,-350.000,-350.000,166.882,增强启摆,0
16.339,353.628,-164.400,16.655,-157.200,350.000,350.000,173.628,增强启摆,0
16.359,347.256,153.000,15.117,246.000,-350.000,-350.000,167.256,增强启摆,0
16.379,353.232,-188.400,18.457,-176.400,350.000,350.000,173.232,增强启摆,0
16.399,346.289,170.400,16.062,210.600,-350.000,-350.000,166.289,增强启摆,0
16.419,353.101,-188.400,19.248,-187.200,350.000,350.000,173.101,增强启摆,0
16.439,345.981,174.000,15.842,188.400,-350.000,-350.000,165.981,增强启摆,0
16.459,351.804,-189.000,18.677,-239.400,350.000,350.000,171.804,增强启摆,0
16.479,345.015,170.400,15.688,180.600,-350.000,-350.000,165.015,增强启摆,0
16.500,350.859,-190.200,18.435,-197.400,350.000,350.000,170.859,增强启摆,0
16.519,343.762,163.800,15.667,177.600,-350.000,-350.000,163.762,增强启摆,0
16.539,348.882,-199.800,17.864,-237.600,350.000,350.000,168.882,增强启摆,0
16.559,341.938,250.200,15.271,207.600,-350.000,-350.000,161.938,增强启摆,0
16.589,345.234,-615.000,15.029,-291.600,350.000,350.000,165.234,增强启摆,0
16.604,332.139,-674.400,6.658,-412.200,350.000,350.000,152.139,增强启摆,0
16.620,335.544,553.200,8.921,211.200,-350.000,-350.000,155.544,增强启摆,0
16.639,348.618,-31.200,11.843,-157.800,350.000,350.000,168.618,增强启摆,0
16.659,343.411,294.000,10.173,255.600,-350.000,-350.000,163.411,增强启摆,0
16.679,350.991,-177.000,13.469,-161.400,350.000,350.000,170.991,增强启摆,0
16.699,344.949,237.000,11.426,232.200,-350.000,-350.000,164.949,增强启摆,0
16.719,350.881,-198.600,14.766,-163.800,350.000,350.000,170.881,增强启摆,0
16.739,344.883,248.400,13.140,262.200,-350.000,-350.000,164.883,增强启摆,0
16.759,351.101,-208.200,16.348,-165.600,350.000,350.000,171.101,增强启摆,0
16.779,344.773,244.200,14.436,216.600,-350.000,-350.000,164.773,增强启摆,0
16.799,350.266,-209.400,17.886,-157.800,350.000,350.000,170.266,增强启摆,0
16.819,343.938,242.400,15.579,219.000,-350.000,-350.000,163.938,增强启摆,0
16.839,350.244,-216.000,18.325,-195.000,350.000,350.000,170.244,增强启摆,0
16.859,343.696,256.800,16.040,241.200,-350.000,-350.000,163.696,增强启摆,0
16.879,350.244,-223.800,18.831,-184.800,350.000,350.000,170.244,增强启摆,0
16.899,344.509,240.600,16.348,199.200,-350.000,-350.000,164.509,增强启摆,0
16.919,351.189,-207.600,18.655,-223.800,350.000,350.000,171.189,增强启摆,0
16.939,344.773,232.200,16.304,227.400,-350.000,-350.000,164.773,增强启摆,0
16.959,351.387,-208.800,18.831,-195.600,350.000,350.000,171.387,增强启摆,0
16.979,346.135,235.200,16.260,199.800,-350.000,-350.000,166.135,增强启摆,0
16.999,352.683,-196.200,18.896,-192.600,350.000,350.000,172.683,增强启摆,0
17.020,347.146,223.800,16.831,238.800,-350.000,-350.000,167.146,增强启摆,0
17.040,353.342,-199.200,19.622,-178.200,350.000,350.000,173.342,增强启摆,0
17.060,347.344,184.800,17.249,219.000,-350.000,-350.000,167.344,增强启摆,0
17.079,353.584,-150.600,20.149,-168.600,350.000,350.000,173.584,增强启摆,0
17.099,348.486,231.600,18.018,226.800,-350.000,-350.000,168.486,增强启摆,0
17.119,354.595,-174.600,20.347,-194.400,350.000,350.000,174.595,增强启摆,0
17.139,349.277,188.400,18.215,207.600,-350.000,-350.000,169.277,增强启摆,0
17.160,354.265,-196.800,19.929,-204.600,350.000,350.000,174.265,增强启摆,0
17.179,348.838,231.000,18.018,193.200,-350.000,-350.000,168.838,增强启摆,0
17.199,354.441,-192.600,19.995,-192.600,350.000,350.000,174.441,增强启摆,0
17.219,348.948,224.400,17.930,187.800,-350.000,-350.000,168.948,增强启摆,0
17.239,354.771,-165.000,20.259,-178.200,350.000,350.000,174.771,增强启摆,0
17.259,349.827,226.800,18.435,237.600,-350.000,-350.000,169.827,增强启摆,0
17.279,356.001,-172.800,20.610,-186.000,350.000,350.000,176.001,增强启摆,0
17.299,350.552,234.000,18.523,220.800,-350.000,-350.000,170.552,增强启摆,0
17.319,356.748,-153.600,20.940,-205.800,350.000,350.000,176.748,增强启摆,0
17.340,352.222,205.800,19.160,244.800,-350.000,-350.000,172.222,增强启摆,0
17.360,358.066,-203.400,21.621,-207.600,350.000,350.000,178.066,增强启摆,0
17.380,353.188,220.200,20.061,237.600,-350.000,-350.000,173.188,增强启摆,0
17.399,358.770,-212.400,22.017,-204.000,350.000,350.000,178.770,增强启摆,0
17.419,353.804,184.800,20.281,226.200,-350.000,-350.000,173.804,增强启摆,0
17.439,358.550,-211.200,21.841,-215.400,350.000,350.000,178.550,增强启摆,0
17.459,353.562,204.000,20.215,216.600,-350.000,-350.000,173.562,增强启摆,0
17.479,358.770,-217.800,21.797,-213.000,350.000,350.000,178.770,增强启摆,0
17.499,354.661,219.600,20.061,209.400,-350.000,-350.000,174.661,增强启摆,0
17.519,359.517,-205.800,21.445,-214.800,350.000,350.000,179.517,增强启摆,0
17.539,354.749,213.000,19.907,216.600,-350.000,-350.000,174.749,增强启摆,0
17.559,359.736,-207.000,21.621,-197.400,350.000,350.000,179.736,增强启摆,0
17.579,354.749,203.400,19.907,210.600,-350.000,-350.000,174.749,增强启摆,0
17.599,359.297,-211.800,21.511,-213.000,350.000,350.000,179.297,增强启摆,0
17.619,354.243,199.800,19.336,199.800,-350.000,-350.000,174.243,增强启摆,0
17.639,359.385,-227.400,21.138,-237.000,350.000,350.000,179.385,增强启摆,0
17.659,354.111,221.400,18.984,194.400,-350.000,-350.000,174.111,增强启摆,0
17.679,358.682,-228.000,21.292,-218.400,350.000,350.000,178.682,增强启摆,0
17.699,353.452,200.400,18.765,204.600,-350.000,-350.000,173.452,增强启摆,0
17.719,358.616,-232.800,20.962,-240.600,350.000,350.000,178.616,增强启摆,0
17.739,353.320,194.400,18.479,225.600,-350.000,-350.000,173.320,增强启摆,0
17.759,358.660,-223.200,21.094,-201.000,350.000,350.000,178.660,增强启摆,0
17.779,354.265,206.400,18.347,194.400,-350.000,-350.000,174.265,增强启摆,0
17.799,359.341,-216.600,20.830,-234.600,350.000,350.000,179.341,增强启摆,0
17.819,354.661,223.200,18.193,227.400,-350.000,-350.000,174.661,增强启摆,0
17.839,359.561,-204.000,20.896,-234.600,350.000,350.000,179.561,增强启摆,0
17.859,355.078,198.600,18.325,216.000,-350.000,-350.000,175.078,增强启摆,0
17.879,358.967,-193.800,21.094,-201.600,350.000,350.000,178.967,增强启摆,0
17.899,354.639,190.200,18.567,216.000,-350.000,-350.000,174.639,增强启摆,0
17.919,358.770,-202.200,21.182,-198.600,350.000,350.000,178.770,增强启摆,0
17.939,355.100,181.800,19.358,244.200,-350.000,-350.000,175.100,增强启摆,0
17.959,358.726,-171.000,21.335,-217.200,350.000,350.000,178.726,增强启摆,0
17.979,354.551,172.200,19.490,222.000,-350.000,-350.000,174.551,增强启摆,0
18.000,358.110,-159.600,20.896,-226.800,350.000,350.000,178.110,增强启摆,0
18.019,354.001,167.400,18.611,176.400,-350.000,-350.000,174.001,增强启摆,0
18.039,357.363,-160.200,19.885,-246.000,350.000,350.000,177.363,增强启摆,0
18.059,353.320,160.200,17.578,160.200,-350.000,-350.000,173.320,增强启摆,0
18.079,357.297,-165.600,18.875,-225.000,350.000,350.000,177.297,增强启摆,0
18.100,352.925,166.800,16.655,138.600,-350.000,-350.000,172.925,增强启摆,0
18.119,356.375,-177.600,18.018,-212.400,350.000,350.000,176.375,增强启摆,0
18.139,351.343,164.400,16.128,151.800,-350.000,-350.000,171.343,增强启摆,0
18.159,355.627,-171.000,17.424,-223.800,350.000,350.000,175.627,增强启摆,0
18.179,350.266,165.000,15.249,127.200,-350.000,-350.000,170.266,增强启摆,0
18.199,353.892,-177.600,16.128,-230.400,350.000,350.000,173.892,增强启摆,0
18.219,348.245,166.200,13.711,147.600,-350.000,-350.000,168.245,增强启摆,0
18.239,352.771,-176.400,14.590,-239.400,350.000,350.000,172.771,增强启摆,0
18.259,347.278,169.800,11.953,141.000,-350.000,-350.000,167.278,增强启摆,0
18.279,352.595,-162.000,12.854,-231.600,350.000,350.000,172.595,增强启摆,0
18.299,347.959,185.400,10.547,135.000,-350.000,-350.000,167.959,增强启摆,0
18.319,353.496,-180.000,11.206,-233.400,350.000,350.000,173.496,增强启摆,0
18.339,347.981,185.400,8.921,117.000,-350.000,-350.000,167.981,增强启摆,0
18.359,353.562,-174.600,9.448,-216.000,350.000,350.000,173.562,增强启摆,0
18.379,348.728,190.200,7.339,129.000,-350.000,-350.000,168.728,增强启摆,0
18.399,354.221,-168.600,7.668,-200.400,350.000,350.000,174.221,增强启摆,0
18.419,348.596,196.200,6.460,135.000,-350.000,-350.000,168.596,增强启摆,0
18.439,353.892,-175.200,6.899,-196.200,350.000,350.000,173.892,增强启摆,0
18.459,348.289,159.000,5.889,114.000,-350.000,-350.000,168.289,增强启摆,0
18.479,352.375,-177.600,6.548,-191.400,350.000,350.000,172.375,增强启摆,0
18.499,346.860,171.600,5.581,136.800,-350.000,-350.000,166.860,增强启摆,0
18.519,351.277,-183.000,5.933,-208.200,350.000,350.000,171.277,增强启摆,0
18.539,345.762,159.000,4.746,118.800,-350.000,-350.000,165.762,增强启摆,0
18.559,349.475,-172.200,5.427,-174.000,350.000,350.000,169.475,增强启摆,0
18.579,344.421,195.600,4.285,136.800,-350.000,-350.000,164.421,增强启摆,0
18.599,348.728,-172.200,4.944,-198.000,350.000,350.000,168.728,增强启摆,0
18.619,343.982,198.600,4.087,129.600,-350.000,-350.000,163.982,增强启摆,0
18.639,348.684,-156.000,4.658,-214.200,350.000,350.000,168.684,增强启摆,0
18.659,344.443,203.400,3.076,130.200,-350.000,-350.000,164.443,增强启摆,0
18.679,349.365,-177.000,4.285,-175.200,350.000,350.000,169.365,增强启摆,0
18.699,344.465,208.200,3.230,142.200,-350.000,-350.000,164.465,增强启摆,0
18.719,348.596,-178.200,4.395,-192.600,350.000,350.000,168.596,增强启摆,0
18.739,343.806,205.800,3.076,136.200,-350.000,-350.000,163.806,增强启摆,0
18.759,348.376,-172.800,4.417,-175.800,350.000,350.000,168.376,增强启摆,0
18.779,343.630,205.200,2.878,142.800,-350.000,-350.000,163.630,增强启摆,0
18.799,348.398,-177.600,3.647,-204.000,350.000,350.000,168.398,增强启摆,0
18.820,343.608,193.200,1.890,130.800,-350.000,-350.000,163.608,增强启摆,0
18.839,347.410,-171.600,3.296,-165.000,350.000,350.000,167.410,增强启摆,0
18.859,343.015,194.400,1.626,137.400,-350.000,-350.000,163.015,增强启摆,0
18.879,347.256,-162.000,2.966,-180.000,350.000,350.000,167.256,增强启摆,0
18.899,343.630,180.000,1.538,142.800,-350.000,-350.000,163.630,增强启摆,0
18.919,347.761,-159.600,2.878,-165.000,350.000,350.000,167.761,增强启摆,0
18.939,343.784,198.600,1.428,148.800,-350.000,-350.000,163.784,增强启摆,0
18.959,347.871,-160.200,3.142,-169.200,350.000,350.000,167.871,增强启摆,0
18.979,343.828,186.600,1.472,158.400,-350.000,-350.000,163.828,增强启摆,0
18.999,347.234,-164.400,3.186,-175.200,350.000,350.000,167.234,增强启摆,0
19.019,343.279,189.000,1.714,165.000,-350.000,-350.000,163.279,增强启摆,0
19.039,347.322,-165.600,3.318,-181.200,350.000,350.000,167.322,增强启摆,0
19.059,343.169,183.000,1.670,166.200,-350.000,-350.000,163.169,增强启摆,0
19.080,346.685,-175.800,3.516,-180.000,350.000,350.000,166.685,增强启摆,0
19.099,342.642,195.000,1.648,171.000,-350.000,-350.000,162.642,增强启摆,0
19.119,346.860,-171.600,3.164,-171.000,350.000,350.000,166.860,增强启摆,0
19.139,342.444,184.200,1.670,166.200,-350.000,-350.000,162.444,增强启摆,0
19.159,347.124,-171.600,3.428,-180.600,350.000,350.000,167.124,增强启摆,0
19.180,342.993,190.800,1.714,165.600,-350.000,-350.000,162.993,增强启摆,0
19.199,347.959,-175.200,3.735,-174.600,350.000,350.000,167.959,增强启摆,0
19.220,343.059,196.200,2.571,171.600,-350.000,-350.000,163.059,增强启摆,0
19.239,348.201,-169.800,4.373,-170.400,350.000,350.000,168.201,增强启摆,0
19.259,342.993,204.000,2.812,166.800,-350.000,-350.000,162.993,增强启摆,0
19.279,347.410,-175.200,4.614,-175.800,350.000,350.000,167.410,增强启摆,0
19.299,342.466,201.000,3.450,172.200,-350.000,-350.000,162.466,增强启摆,0
19.319,347.476,-176.400,5.054,-188.400,350.000,350.000,167.476,增强启摆,0
19.339,342.378,191.400,3.801,165.000,-350.000,-350.000,162.378,增强启摆,0
19.359,346.619,-175.200,5.383,-175.200,350.000,350.000,166.619,增强启摆,0
19.379,341.917,186.000,3.977,177.000,-350.000,-350.000,161.917,增强启摆,0
19.399,346.707,-171.000,5.054,-188.400,350.000,350.000,166.707,增强启摆,0
19.420,341.938,184.200,3.911,170.400,-350.000,-350.000,161.938,增强启摆,0
19.439,346.750,-168.000,5.208,-175.800,350.000,350.000,166.750,增强启摆,0
19.459,342.620,190.200,4.175,159.600,-350.000,-350.000,162.620,增强启摆,0
19.480,347.234,-164.400,5.383,-175.800,350.000,350.000,167.234,增强启摆,0
19.500,342.773,185.400,4.307,154.800,-350.000,-350.000,162.773,增强启摆,0
19.520,347.256,-166.200,5.603,-170.400,350.000,350.000,167.256,增强启摆,0
19.540,343.257,172.800,4.570,169.200,-350.000,-350.000,163.257,增强启摆,0
19.560,346.487,-168.600,5.471,-170.400,350.000,350.000,166.487,增强启摆,0
19.580,343.301,165.600,4.592,159.600,-350.000,-350.000,163.301,增强启摆,0
19.600,346.113,-151.800,5.603,-169.800,350.000,350.000,166.113,增强启摆,0
19.620,343.323,144.000,4.724,148.200,-350.000,-350.000,163.323,增强启摆,0
19.640,345.059,-157.800,5.691,-160.200,350.000,350.000,165.059,增强启摆,0
19.659,343.015,159.600,4.922,142.200,-350.000,-350.000,163.015,增强启摆,0
19.679,344.729,-162.600,6.174,-153.600,350.000,350.000,164.729,增强启摆,0
19.699,343.301,152.400,5.603,172.200,-350.000,-350.000,163.301,增强启摆,0
19.719,345.081,-169.200,6.680,-158.400,350.000,350.000,165.081,增强启摆,0
