时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),M1(RPM),M2(RPM),误差(°),策略,是否平衡
12.520,343.477,118.200,359.890,0.000,-180.000,-0.000,163.477,表3-1四状态,0
12.540,345.432,-105.600,359.890,0.000,180.000,-0.000,165.432,表3-1四状态,0
12.560,343.850,105.600,359.890,5.400,-180.000,-1.620,163.850,表3-1四状态,0
12.580,345.828,-93.000,359.890,0.000,180.000,-0.000,165.828,表3-1四状态,0
12.600,343.982,101.400,359.890,0.000,-180.000,-0.000,163.982,表3-1四状态,0
12.621,345.432,-98.400,359.890,0.000,180.000,-0.000,165.432,表3-1四状态,0
12.640,343.279,94.800,359.890,-5.400,-180.000,1.620,163.279,表3-1四状态,0
12.660,344.509,-89.400,359.890,0.000,180.000,-0.000,164.509,表3-1四状态,0
12.680,342.817,111.600,359.890,5.400,-180.000,-1.620,162.817,表3-1四状态,0
12.700,344.399,-88.200,359.890,0.000,180.000,-0.000,164.399,表3-1四状态,0
12.721,342.729,109.200,359.890,0.000,-180.000,-0.000,162.729,表3-1四状态,0
12.740,344.377,-99.600,359.890,0.000,180.000,-0.000,164.377,表3-1四状态,0
12.760,343.037,94.200,359.890,0.000,-180.000,-0.000,163.037,表3-1四状态,0
12.780,344.619,-88.200,359.868,0.000,180.000,-0.000,164.619,表3-1四状态,0
12.800,343.081,103.800,359.890,0.000,-180.000,-0.000,163.081,表3-1四状态,0
12.820,344.685,-88.800,359.890,0.000,180.000,-0.000,164.685,表3-1四状态,0
12.840,343.389,87.000,359.890,0.000,-180.000,-0.000,163.389,表3-1四状态,0
12.860,344.883,-87.000,359.890,4.800,180.000,-1.440,164.883,表3-1四状态,0
12.880,343.433,84.000,359.890,0.000,-180.000,-0.000,163.433,表3-1四状态,0
12.901,344.883,-88.800,359.890,0.000,180.000,-0.000,164.883,表3-1四状态,0
12.920,343.389,86.400,359.890,0.000,-180.000,-0.000,163.389,表3-1四状态,0
12.941,344.575,-88.200,359.890,0.000,180.000,-0.000,164.575,表3-1四状态,0
12.961,343.191,92.400,359.890,0.000,-180.000,-0.000,163.191,表3-1四状态,0
12.981,344.487,-82.200,359.890,0.000,180.000,-0.000,164.487,表3-1四状态,0
13.001,343.147,85.800,359.890,0.000,-180.000,-0.000,163.147,表3-1四状态,0
13.021,344.509,-88.200,359.890,0.000,180.000,-0.000,164.509,表3-1四状态,0
13.040,343.103,87.000,359.890,0.000,-180.000,-0.000,163.103,表3-1四状态,0
13.060,344.246,-76.200,359.890,0.000,180.000,-0.000,164.246,表3-1四状态,0
13.080,342.905,88.200,359.890,0.000,-180.000,-0.000,162.905,表3-1四状态,0
13.100,343.960,-87.000,359.890,0.000,180.000,-0.000,163.960,表3-1四状态,0
13.120,342.686,79.200,359.890,0.000,-180.000,-0.000,162.686,表3-1四状态,0
13.140,343.916,-105.000,359.890,5.400,180.000,-1.620,163.916,表3-1四状态,0
13.160,342.817,109.800,359.890,0.000,-180.000,-0.000,162.817,表3-1四状态,0
13.180,344.092,-112.200,359.890,0.000,180.000,-0.000,164.092,表3-1四状态,0
13.200,342.686,109.200,359.890,0.000,-180.000,-0.000,162.686,表3-1四状态,0
13.220,344.114,-112.200,359.890,0.000,180.000,-0.000,164.114,表3-1四状态,0
13.240,342.839,122.400,359.890,0.000,-180.000,-0.000,162.839,表3-1四状态,0
13.260,344.246,-108.000,359.890,0.000,180.000,-0.000,164.246,表3-1四状态,0
13.280,342.751,128.400,359.890,0.000,-180.000,-0.000,162.751,表3-1四状态,0
13.300,344.312,-129.000,359.890,0.000,180.000,-0.000,164.312,表3-1四状态,0
13.320,342.686,117.600,359.890,0.000,-180.000,-0.000,162.686,表3-1四状态,0
13.340,344.004,-120.000,359.890,0.000,180.000,-0.000,164.004,表3-1四状态,0
13.360,342.598,128.400,359.890,0.000,-180.000,-0.000,162.598,表3-1四状态,0
13.380,344.092,-135.000,359.890,0.000,180.000,-0.000,164.092,表3-1四状态,0
13.400,342.598,110.400,359.890,0.000,-180.000,-0.000,162.598,表3-1四状态,0
13.420,344.202,-133.800,359.890,0.000,180.000,-0.000,164.202,表3-1四状态,0
13.440,342.993,126.000,359.890,0.000,-180.000,-0.000,162.993,表3-1四状态,0
13.460,344.817,-121.800,359.890,0.000,180.000,-0.000,164.817,表3-1四状态,0
13.480,343.499,132.600,359.890,0.000,-180.000,-0.000,163.499,表3-1四状态,0
13.500,345.168,-115.800,359.890,0.000,180.000,-0.000,165.168,表3-1四状态,0
13.520,343.564,111.600,359.890,0.000,-180.000,-0.000,163.564,表3-1四状态,0
13.540,344.949,-110.400,359.890,0.000,180.000,-0.000,164.949,表3-1四状态,0
13.560,343.433,122.400,359.890,0.000,-180.000,-0.000,163.433,表3-1四状态,0
13.580,344.949,-117.000,359.890,-4.800,180.000,1.440,164.949,表3-1四状态,0
13.600,343.389,115.200,359.890,0.000,-180.000,-0.000,163.389,表3-1四状态,0
13.620,344.663,-115.800,359.890,0.000,180.000,-0.000,164.663,表3-1四状态,0
13.640,343.235,133.800,359.890,0.000,-180.000,-0.000,163.235,表3-1四状态,0
13.660,344.685,-105.000,359.890,0.000,180.000,-0.000,164.685,表3-1四状态,0
13.680,343.191,133.800,359.890,0.000,-180.000,-0.000,163.191,表3-1四状态,0
13.700,344.751,-121.800,359.890,0.000,180.000,-0.000,164.751,表3-1四状态,0
13.720,343.081,105.000,359.890,0.000,-180.000,-0.000,163.081,表3-1四状态,0
13.740,344.531,-135.000,359.890,0.000,180.000,-0.000,164.531,表3-1四状态,0
13.760,342.773,121.800,359.868,-5.400,-180.000,1.620,162.773,表3-1四状态,0
13.780,344.597,-141.000,359.890,0.000,180.000,-0.000,164.597,表3-1四状态,0
13.801,342.554,123.000,359.890,-5.400,-180.000,1.620,162.554,表3-1四状态,0
13.820,344.773,-145.200,359.890,0.000,180.000,-0.000,164.773,表3-1四状态,0
13.841,342.795,142.200,359.890,0.000,-180.000,-0.000,162.795,表3-1四状态,0
13.860,345.037,-152.400,359.890,0.000,180.000,-0.000,165.037,表3-1四状态,0
13.880,342.773,148.200,359.890,0.000,-180.000,-0.000,162.773,表3-1四状态,0
13.900,344.971,-146.400,359.890,4.800,180.000,-1.440,164.971,表3-1四状态,0
13.920,343.059,158.400,359.890,0.000,-180.000,-0.000,163.059,表3-1四状态,0
13.940,345.300,-124.800,359.890,0.000,180.000,-0.000,165.300,表3-1四状态,0
13.960,343.015,160.200,359.890,0.000,-180.000,-0.000,163.015,表3-1四状态,0
13.980,345.388,-128.400,359.890,0.000,180.000,-0.000,165.388,表3-1四状态,0
14.000,343.411,154.200,359.890,0.000,-180.000,-0.000,163.411,表3-1四状态,0
14.020,345.762,-129.000,359.890,0.000,180.000,-0.000,165.762,表3-1四状态,0
14.040,343.345,162.600,359.890,0.000,-180.000,-0.000,163.345,表3-1四状态,0
14.060,345.344,-124.200,359.890,0.000,180.000,-0.000,165.344,表3-1四状态,0
14.080,343.059,176.400,359.890,-5.400,-180.000,1.620,163.059,表3-1四状态,0
14.100,345.366,-135.600,359.890,0.000,180.000,-0.000,165.366,表3-1四状态,0
14.120,342.971,170.400,359.890,0.000,-180.000,-0.000,162.971,表3-1四状态,0
14.140,345.015,-151.800,359.890,0.000,180.000,-0.000,165.015,表3-1四状态,0
14.160,342.751,165.000,359.890,0.000,-180.000,-0.000,162.751,表3-1四状态,0
14.180,345.081,-135.600,359.890,0.000,180.000,-0.000,165.081,表3-1四状态,0
14.200,342.642,164.400,359.890,0.000,-180.000,-0.000,162.642,表3-1四状态,0
14.220,344.993,-126.000,359.890,-4.800,180.000,1.440,164.993,表3-1四状态,0
14.240,343.015,171.000,359.890,0.000,-180.000,-0.000,163.015,表3-1四状态,0
14.260,345.740,-115.800,359.890,0.000,180.000,-0.000,165.740,表3-1四状态,0
14.280,343.696,159.000,359.890,0.000,-180.000,-0.000,163.696,表3-1四状态,0
14.300,346.333,-116.400,359.890,0.000,180.000,-0.000,166.333,表3-1四状态,0
14.320,343.762,153.000,359.890,0.000,-180.000,-0.000,163.762,表3-1四状态,0
14.340,345.959,-123.600,359.890,0.000,180.000,-0.000,165.959,表3-1四状态,0
14.360,343.455,160.800,359.890,0.000,-180.000,-0.000,163.455,表3-1四状态,0
14.380,345.916,-132.600,359.890,0.000,180.000,-0.000,165.916,表3-1四状态,0
14.400,343.345,164.400,359.890,0.000,-180.000,-0.000,163.345,表3-1四状态,0
14.420,345.322,-140.400,359.890,0.000,180.000,-0.000,165.322,表3-1四状态,0
14.440,343.103,165.000,359.890,0.000,-180.000,-0.000,163.103,表3-1四状态,0
14.460,345.125,-133.800,359.890,0.000,180.000,-0.000,165.125,表3-1四状态,0
14.480,342.971,154.200,359.890,0.000,-180.000,-0.000,162.971,表3-1四状态,0
14.500,345.234,-134.400,359.890,-4.800,180.000,1.440,165.234,表3-1四状态,0
14.520,343.257,171.600,359.890,0.000,-180.000,-0.000,163.257,表3-1四状态,0
14.540,345.652,-135.000,359.890,0.000,180.000,-0.000,165.652,表3-1四状态,0
14.560,343.323,165.600,359.890,5.400,-180.000,-1.620,163.323,表3-1四状态,0
14.580,345.652,-140.400,359.890,0.000,180.000,-0.000,165.652,表3-1四状态,0
14.600,343.301,165.600,359.890,0.000,-180.000,-0.000,163.301,表3-1四状态,0
14.620,345.103,-162.600,359.890,0.000,180.000,-0.000,165.103,表3-1四状态,0
14.640,343.037,166.800,359.890,0.000,-180.000,-0.000,163.037,表3-1四状态,0
14.660,345.212,-157.800,359.890,0.000,180.000,-0.000,165.212,表3-1四状态,0
14.680,343.257,196.200,359.890,0.000,-180.000,-0.000,163.257,表3-1四状态,0
14.700,345.718,-158.400,359.890,0.000,180.000,-0.000,165.718,表3-1四状态,0
14.720,343.169,196.800,359.890,0.000,-180.000,-0.000,163.169,表3-1四状态,0
14.740,345.828,-169.200,359.890,0.000,180.000,-0.000,165.828,表3-1四状态,0
14.760,343.037,218.400,359.890,0.000,-180.000,-0.000,163.037,表3-1四状态,0
14.780,345.234,-181.800,359.890,0.000,180.000,-0.000,165.234,表3-1四状态,0
14.800,342.795,216.600,359.890,5.400,-180.000,-1.620,162.795,表3-1四状态,0
14.820,344.333,-142.200,359.890,0.000,180.000,-0.000,164.333,表3-1四状态,0
14.840,342.664,143.400,359.890,0.000,-180.000,-0.000,162.664,表3-1四状态,0
14.860,343.938,-131.400,359.890,0.000,180.000,-0.000,163.938,表3-1四状态,0
14.880,342.598,154.200,359.890,0.000,-180.000,-0.000,162.598,表3-1四状态,0
14.900,343.982,-135.600,359.890,0.000,180.000,-0.000,163.982,表3-1四状态,0
14.920,342.532,156.000,359.890,0.000,-180.000,-0.000,162.532,表3-1四状态,0
14.940,344.004,-136.200,359.890,0.000,180.000,-0.000,164.004,表3-1四状态,0
14.960,342.817,148.800,359.890,-0.600,-180.000,0.180,162.817,表3-1四状态,0
14.980,344.246,-142.200,359.890,0.000,180.000,-0.000,164.246,表3-1四状态,0
15.000,342.773,154.800,359.890,0.000,-180.000,-0.000,162.773,表3-1四状态,0
15.020,344.377,-153.000,359.890,0.000,180.000,-0.000,164.377,表3-1四状态,0
15.040,343.103,160.200,359.890,0.000,-180.000,-0.000,163.103,表3-1四状态,0
15.060,344.597,-158.400,359.890,0.000,180.000,-0.000,164.597,表3-1四状态,0
15.080,343.081,161.400,359.890,0.000,-180.000,-0.000,163.081,表3-1四状态,0
15.100,344.685,-147.600,359.890,0.000,180.000,-0.000,164.685,表3-1四状态,0
15.120,343.037,172.200,359.890,0.000,-180.000,-0.000,163.037,表3-1四状态,0
15.140,344.268,-165.000,359.890,0.000,180.000,-0.000,164.268,表3-1四状态,0
15.160,342.773,153.000,359.890,0.000,-180.000,-0.000,162.773,表3-1四状态,0
15.180,344.224,-143.400,359.890,0.000,180.000,-0.000,164.224,表3-1四状态,0
15.200,342.598,160.800,359.890,0.000,-180.000,-0.000,162.598,表3-1四状态,0
15.220,343.806,-148.800,359.890,0.000,180.000,-0.000,163.806,表3-1四状态,0
15.240,342.488,145.800,359.890,0.000,-180.000,-0.000,162.488,表3-1四状态,0
15.260,343.740,-147.600,359.890,4.800,180.000,-1.440,163.740,表3-1四状态,0
15.280,342.444,124.200,359.890,0.000,-180.000,-0.000,162.444,表3-1四状态,0
15.300,343.718,-130.800,359.890,0.000,180.000,-0.000,163.718,表3-1四状态,0
15.320,342.751,127.200,359.890,0.000,-180.000,-0.000,162.751,表3-1四状态,0
15.340,344.026,-123.000,359.890,0.000,180.000,-0.000,164.026,表3-1四状态,0
15.360,342.795,122.400,359.890,0.000,-180.000,-0.000,162.795,表3-1四状态,0
15.380,344.114,-124.200,359.890,0.000,180.000,-0.000,164.114,表3-1四状态,0
15.400,342.949,135.000,359.890,0.000,-180.000,-0.000,162.949,表3-1四状态,0
15.420,344.180,-118.200,359.890,0.000,180.000,-0.000,164.180,表3-1四状态,0
15.440,342.993,117.600,359.890,0.000,-180.000,-0.000,162.993,表3-1四状态,0
15.460,344.246,-95.400,359.890,-4.800,180.000,1.440,164.246,表3-1四状态,0
15.480,342.971,123.000,359.890,-5.400,-180.000,1.620,162.971,表3-1四状态,0
15.500,344.246,-124.800,359.890,0.000,180.000,-0.000,164.246,表3-1四状态,0
15.520,343.103,145.800,359.890,0.000,-180.000,-0.000,163.103,表3-1四状态,0
15.540,344.421,-154.200,359.890,0.000,180.000,-0.000,164.421,表3-1四状态,0
15.560,342.971,151.800,359.890,0.000,-180.000,-0.000,162.971,表3-1四状态,0
15.580,344.136,-178.200,359.890,0.000,180.000,-0.000,164.136,表3-1四状态,0
15.600,342.664,175.200,359.890,0.000,-180.000,-0.000,162.664,表3-1四状态,0
15.620,344.971,-176.400,359.890,0.000,180.000,-0.000,164.971,表3-1四状态,0
15.640,342.751,213.600,359.890,4.800,-180.000,-1.440,162.751,表3-1四状态,0
15.660,345.564,-175.200,359.890,0.000,180.000,-0.000,165.564,表3-1四状态,0
15.680,342.839,196.800,359.890,0.000,-180.000,-0.000,162.839,表3-1四状态,0
15.700,345.081,-178.200,359.890,-4.800,180.000,1.440,165.081,表3-1四状态,0
15.720,342.554,199.200,359.890,0.000,-180.000,-0.000,162.554,表3-1四状态,0
15.740,344.993,-141.600,359.890,0.000,180.000,-0.000,164.993,表3-1四状态,0
15.760,342.686,135.600,359.890,0.000,-180.000,-0.000,162.686,表3-1四状态,0
15.780,343.960,-106.200,359.890,0.000,180.000,-0.000,163.960,表3-1四状态,0
15.800,342.708,88.200,359.890,0.000,-180.000,-0.000,162.708,表3-1四状态,0
15.820,343.696,-88.800,359.890,0.000,180.000,-0.000,163.696,表3-1四状态,0
15.840,342.620,88.200,359.890,0.000,-180.000,-0.000,162.620,表3-1四状态,0
15.860,343.301,-81.000,359.890,0.000,180.000,-0.000,163.301,表3-1四状态,0
15.880,342.466,82.200,359.890,0.000,-180.000,-0.000,162.466,表3-1四状态,0
15.900,343.169,-82.800,359.890,0.000,180.000,-0.000,163.169,表3-1四状态,0
15.920,342.422,76.800,359.890,0.000,-180.000,-0.000,162.422,表3-1四状态,0
15.940,342.927,-74.400,359.890,0.000,180.000,-0.000,162.927,表3-1四状态,0
15.961,342.268,72.000,359.890,0.000,-180.000,-0.000,162.268,表3-1四状态,0
15.981,343.147,-79.200,359.890,0.000,180.000,-0.000,163.147,表3-1四状态,0
16.001,342.576,87.600,359.890,0.000,-180.000,-0.000,162.576,表3-1四状态,0
16.021,343.389,-78.000,359.890,0.000,180.000,-0.000,163.389,表3-1四状态,0
16.040,342.686,88.200,359.890,0.000,-180.000,-0.000,162.686,表3-1四状态,0
16.060,343.301,-69.600,359.890,0.000,180.000,-0.000,163.301,表3-1四状态,0
16.080,342.576,82.200,359.890,0.000,-180.000,-0.000,162.576,表3-1四状态,0
16.100,343.323,-78.000,359.890,0.000,180.000,-0.000,163.323,表3-1四状态,0
16.120,342.510,88.200,359.890,0.000,-180.000,-0.000,162.510,表3-1四状态,0
16.140,343.103,-75.000,359.890,0.000,180.000,-0.000,163.103,表3-1四状态,0
16.160,342.334,76.800,359.890,0.000,-180.000,-0.000,162.334,表3-1四状态,0
16.180,343.015,-85.200,359.890,0.000,180.000,-0.000,163.015,表3-1四状态,0
16.200,342.444,83.400,359.890,0.000,-180.000,-0.000,162.444,表3-1四状态,0
16.220,343.125,-79.800,359.890,0.000,180.000,-0.000,163.125,表3-1四状态,0
16.240,342.422,78.000,359.890,0.000,-180.000,-0.000,162.422,表3-1四状态,0
16.260,343.125,-73.800,359.890,0.000,180.000,-0.000,163.125,表3-1四状态,0
16.280,342.400,72.000,359.890,0.000,-180.000,-0.000,162.400,表3-1四状态,0
16.300,342.927,-68.400,359.890,0.000,180.000,-0.000,162.927,表3-1四状态,0
16.320,342.290,77.400,359.890,0.000,-180.000,-0.000,162.290,表3-1四状态,0
16.340,342.927,-74.400,359.890,0.000,180.000,-0.000,162.927,表3-1四状态,0
16.360,342.246,82.800,359.890,0.000,-180.000,-0.000,162.246,表3-1四状态,0
16.380,342.729,-81.600,359.890,0.000,180.000,-0.000,162.729,表3-1四状态,0
16.400,342.114,88.200,359.890,0.000,-180.000,-0.000,162.114,表3-1四状态,0
16.420,342.686,-73.800,359.890,0.000,180.000,-0.000,162.686,表3-1四状态,0
16.440,342.048,87.600,359.890,0.000,-180.000,-0.000,162.048,表3-1四状态,0
16.460,342.664,-64.200,359.890,0.000,180.000,-0.000,162.664,表3-1四状态,0
16.480,342.202,77.400,359.890,0.000,-180.000,-0.000,162.202,表3-1四状态,0
16.500,342.795,-72.600,359.890,0.000,180.000,-0.000,162.795,表3-1四状态,0
16.520,342.202,82.800,359.890,0.000,-180.000,-0.000,162.202,表3-1四状态,0
16.540,342.839,-67.200,359.890,0.000,180.000,-0.000,162.839,表3-1四状态,0
16.560,342.202,88.800,359.890,0.000,-180.000,-0.000,162.202,表3-1四状态,0
16.580,342.620,-81.000,359.890,0.000,180.000,-0.000,162.620,表3-1四状态,0
16.600,342.070,72.600,359.890,-5.400,-180.000,1.620,162.070,表3-1四状态,0
16.620,342.598,-67.200,359.890,0.000,180.000,-0.000,162.598,表3-1四状态,0
16.640,342.202,71.400,359.890,0.000,-180.000,-0.000,162.202,表3-1四状态,0
16.660,342.686,-70.200,359.890,0.000,180.000,-0.000,162.686,表3-1四状态,0
16.680,342.202,72.000,359.890,0.000,-180.000,-0.000,162.202,表3-1四状态,0
16.700,342.751,-66.600,359.890,0.000,180.000,-0.000,162.751,表3-1四状态,0
16.720,342.180,70.800,359.890,0.000,-180.000,-0.000,162.180,表3-1四状态,0
16.740,342.576,-81.600,359.890,0.000,180.000,-0.000,162.576,表3-1四状态,0
16.760,342.004,67.200,359.890,0.000,-180.000,-0.000,162.004,表3-1四状态,0
16.780,342.576,-76.800,359.890,0.000,180.000,-0.000,162.576,表3-1四状态,0
16.800,341.938,88.200,359.890,0.000,-180.000,-0.000,161.938,表3-1四状态,0
16.820,342.444,-85.200,359.890,0.000,180.000,-0.000,162.444,表3-1四状态,0
16.840,341.719,86.400,359.890,0.000,-180.000,-0.000,161.719,表3-1四状态,0
16.860,342.510,-89.400,359.890,0.000,180.000,-0.000,162.510,表3-1四状态,0
16.880,341.477,96.000,359.890,0.000,-180.000,-0.000,161.477,表3-1四状态,0
16.900,342.598,-91.800,359.890,0.000,180.000,-0.000,162.598,表3-1四状态,0
16.920,341.697,87.600,359.890,0.000,-180.000,-0.000,161.697,表3-1四状态,0
16.940,342.839,-99.600,359.890,0.000,180.000,-0.000,162.839,表3-1四状态,0
16.960,341.631,117.600,359.890,10.200,-180.000,-3.060,161.631,表3-1四状态,0
16.980,343.015,-111.000,359.890,0.000,180.000,-0.000,163.015,表3-1四状态,0
17.000,341.411,144.600,359.890,0.000,-180.000,-0.000,161.411,表3-1四状态,0
17.020,342.905,-151.800,359.890,0.000,180.000,-0.000,162.905,表3-1四状态,0
17.040,340.994,162.000,359.890,-4.800,-180.000,1.440,160.994,表3-1四状态,0
17.060,342.949,-147.600,359.890,0.000,180.000,-0.000,162.949,表3-1四状态,0
17.080,340.928,178.200,359.890,-5.400,-180.000,1.620,160.928,表3-1四状态,0
17.100,343.015,-163.800,359.890,0.000,180.000,-0.000,163.015,表3-1四状态,0
17.120,341.411,162.000,359.890,0.000,-180.000,-0.000,161.411,表3-1四状态,0
17.140,343.147,-124.200,359.890,0.000,180.000,-0.000,163.147,表3-1四状态,0
17.160,341.477,155.400,359.890,0.000,-180.000,-0.000,161.477,表3-1四状态,0
17.180,342.795,-130.200,359.890,0.000,180.000,-0.000,162.795,表3-1四状态,0
17.200,341.323,142.800,359.890,0.000,-180.000,-0.000,161.323,表3-1四状态,0
17.220,343.103,-121.200,359.890,0.000,180.000,-0.000,163.103,表3-1四状态,0
17.240,341.807,137.400,359.890,0.000,-180.000,-0.000,161.807,表3-1四状态,0
17.260,343.081,-123.000,359.890,0.000,180.000,-0.000,163.081,表3-1四状态,0
17.280,341.653,147.600,359.890,0.000,-180.000,-0.000,161.653,表3-1四状态,0
17.300,343.213,-132.000,359.890,0.000,180.000,-0.000,163.213,表3-1四状态,0
17.320,341.389,167.400,359.890,10.200,-180.000,-3.060,161.389,表3-1四状态,0
17.340,343.521,-186.600,359.890,0.000,180.000,-0.000,163.521,表3-1四状态,0
17.360,341.169,194.400,359.890,0.000,-180.000,-0.000,161.169,表3-1四状态,0
17.380,343.345,-232.800,359.890,0.000,180.000,-0.000,163.345,表3-1四状态,0
17.400,341.104,202.200,359.890,0.000,-180.000,-0.000,161.104,表3-1四状态,0
17.420,343.477,-232.800,359.890,-5.400,180.000,1.620,163.477,表3-1四状态,0
17.440,341.499,204.600,359.890,0.000,-180.000,-0.000,161.499,表3-1四状态,0
17.460,343.521,-223.200,359.890,0.000,180.000,-0.000,163.521,表3-1四状态,0
17.480,341.169,196.200,359.890,5.400,-180.000,-1.620,161.169,表3-1四状态,0
17.500,343.477,-210.600,359.890,0.000,180.000,-0.000,163.477,表3-1四状态,0
17.520,341.016,202.200,359.890,0.000,-180.000,-0.000,161.016,表3-1四状态,0
17.540,343.564,-205.200,359.890,4.800,180.000,-1.440,163.564,表3-1四状态,0
17.560,340.972,192.000,359.890,0.000,-180.000,-0.000,160.972,表3-1四状态,0
17.580,343.147,-218.400,359.890,0.000,180.000,-0.000,163.147,表3-1四状态,0
17.600,340.686,201.000,359.890,0.000,-180.000,-0.000,160.686,表3-1四状态,0
17.620,343.191,-216.600,359.890,0.000,180.000,-0.000,163.191,表3-1四状态,0
17.640,341.169,209.400,359.890,-4.800,-180.000,1.440,161.169,表3-1四状态,0
17.660,343.455,-219.000,359.868,0.000,180.000,-0.000,163.455,表3-1四状态,0
17.680,341.147,205.800,359.890,0.000,-180.000,-0.000,161.147,表3-1四状态,0
17.700,343.608,-222.600,359.890,0.000,180.000,-0.000,163.608,表3-1四状态,0
17.720,341.565,210.600,359.890,0.000,-180.000,-0.000,161.565,表3-1四状态,0
17.741,344.399,-188.400,359.890,0.000,180.000,-0.000,164.399,表3-1四状态,0
17.760,341.719,193.200,359.890,0.000,-180.000,-0.000,161.719,表3-1四状态,0
17.780,344.004,-211.200,359.890,0.000,180.000,-0.000,164.004,表3-1四状态,0
17.800,341.455,213.600,359.890,0.000,-180.000,-0.000,161.455,表3-1四状态,0
17.820,343.477,-214.200,359.890,0.000,180.000,-0.000,163.477,表3-1四状态,0
17.840,341.169,209.400,359.890,0.000,-180.000,-0.000,161.169,表3-1四状态,0
17.860,343.521,-228.000,359.890,-4.800,180.000,1.440,163.521,表3-1四状态,0
17.880,341.104,195.000,359.890,0.000,-180.000,-0.000,161.104,表3-1四状态,0
17.900,343.103,-210.000,359.890,0.000,180.000,-0.000,163.103,表3-1四状态,0
17.920,340.796,202.800,359.890,-5.400,-180.000,1.620,160.796,表3-1四状态,0
17.940,343.147,-223.800,359.890,-0.600,180.000,0.180,163.147,表3-1四状态,0
17.961,340.752,193.800,359.890,0.000,-180.000,-0.000,160.752,表3-1四状态,0
17.980,343.191,-222.600,359.890,0.000,180.000,-0.000,163.191,表3-1四状态,0
18.000,340.642,186.000,359.890,0.000,-180.000,-0.000,160.642,表3-1四状态,0
18.020,342.817,-219.000,359.890,-4.800,180.000,1.440,162.817,表3-1四状态,0
18.040,340.334,197.400,359.890,0.000,-180.000,-0.000,160.334,表3-1四状态,0
18.060,342.883,-214.800,359.890,0.000,180.000,-0.000,162.883,表3-1四状态,0
18.080,340.818,204.600,359.890,-10.200,-180.000,3.060,160.818,表3-1四状态,0
18.100,343.125,-216.000,359.890,0.000,180.000,-0.000,163.125,表3-1四状态,0
