时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),电机1(RPM),电机2(RPM),倒立误差(°),系统能量(J),是否平衡,控制模式
84.119,264.111,-1376.400,112.961,1926.000,180.000,-240.000,84.111,0.007,0,能量启摆
84.139,239.744,-611.400,144.558,540.000,180.000,-240.000,59.744,-0.004,0,能量启摆
84.160,238.909,75.600,141.042,-593.400,180.000,-240.000,58.909,-0.006,0,能量启摆
84.180,241.633,210.600,125.134,-1087.200,180.000,-240.000,61.633,-0.006,0,能量启摆
84.199,251.609,815.400,101.646,-1248.000,180.000,-240.000,71.609,-0.001,0,能量启摆
84.219,271.187,1146.000,74.685,-1412.400,-264.000,336.000,91.187,0.004,0,能量启摆
84.240,287.029,24.000,53.218,-180.000,-264.000,336.000,107.029,-0.003,0,能量启摆
84.260,284.062,-228.000,64.995,1025.400,-264.000,336.000,104.062,-0.003,0,能量启摆
84.280,272.417,-983.400,93.098,1693.800,-264.000,336.000,92.417,0.002,0,能量启摆
84.301,248.950,-1338.600,129.573,1894.800,180.000,-240.000,68.950,0.006,0,能量启摆
84.321,224.934,-535.200,163.323,828.000,180.000,-240.000,44.934,-0.005,0,能量启摆
84.340,223.748,40.800,162.751,-424.200,180.000,-240.000,43.748,-0.007,0,能量启摆
84.360,226.670,221.400,145.986,-1022.400,180.000,-240.000,46.670,-0.007,0,能量启摆
84.380,235.437,666.000,121.399,-1419.000,180.000,-240.000,55.437,-0.004,0,能量启摆
84.400,248.401,691.800,94.878,-1366.800,180.000,-240.000,68.401,-0.003,0,能量启摆
84.420,266.594,1057.800,66.929,-1423.800,180.000,-240.000,86.594,0.003,0,能量启摆
84.440,288.413,1134.600,39.001,-1433.400,-264.000,336.000,108.413,0.005,0,能量启摆
84.460,305.508,71.400,16.743,-187.800,-264.000,336.000,125.508,-0.002,0,能量启摆
84.480,302.322,-238.800,28.586,1069.800,-264.000,336.000,122.322,-0.002,0,能量启摆
84.500,293.708,-660.600,57.129,1707.600,-264.000,336.000,113.708,0.000,0,能量启摆
84.520,272.219,-1278.600,93.010,1906.200,-264.000,336.000,92.219,0.006,0,能量启摆
84.540,243.545,-1519.200,131.462,1897.200,180.000,-240.000,63.545,0.009,0,能量启摆
84.560,217.266,-545.400,165.586,773.400,180.000,-240.000,37.266,-0.006,0,能量启摆
84.579,216.255,46.800,164.685,-393.000,180.000,-240.000,36.255,-0.007,0,能量启摆
84.599,219.573,276.600,147.458,-1057.800,180.000,-240.000,39.573,-0.007,0,能量启摆
84.619,228.889,615.600,122.761,-1371.600,180.000,-240.000,48.889,-0.004,0,能量启摆
84.640,245.171,896.400,96.174,-1387.200,180.000,-240.000,65.171,-0.001,0,能量启摆
84.659,265.408,1048.200,68.577,-1363.200,180.000,-240.000,85.408,0.002,0,能量启摆
84.679,287.117,1166.400,40.342,-1426.200,-264.000,336.000,107.117,0.006,0,能量启摆
84.699,303.442,42.000,18.940,-63.000,-264.000,336.000,123.442,-0.002,0,能量启摆
84.719,300.432,-211.200,31.201,1078.200,-264.000,336.000,120.432,-0.002,0,能量启摆
84.739,289.534,-1002.600,59.897,1694.400,-264.000,336.000,109.534,0.004,0,能量启摆
84.759,264.507,-1372.800,96.021,1945.800,180.000,-240.000,84.507,0.007,0,能量启摆
84.779,239.875,-551.400,127.859,567.600,180.000,-240.000,59.875,-0.004,0,能量启摆
84.800,238.931,39.000,124.189,-532.200,180.000,-240.000,58.931,-0.006,0,能量启摆
84.820,241.479,192.000,108.171,-1129.200,180.000,-240.000,61.479,-0.006,0,能量启摆
84.840,250.554,794.400,84.265,-1263.600,180.000,-240.000,70.554,-0.002,0,能量启摆
84.859,269.143,1129.800,57.151,-1350.000,180.000,-240.000,89.143,0.004,0,能量启摆
84.879,290.500,1028.400,29.487,-1377.600,-264.000,336.000,110.500,0.004,0,能量启摆
84.900,306.343,-81.600,7.141,-198.600,-264.000,336.000,126.343,-0.002,0,能量启摆
84.919,302.761,-246.000,18.062,1080.600,-264.000,336.000,122.761,-0.002,0,能量启摆
84.939,290.610,-1021.200,46.384,1652.400,-264.000,336.000,110.610,0.004,0,能量启摆
84.959,265.540,-1320.000,82.419,1863.000,180.000,-240.000,85.540,0.006,0,能量启摆
84.979,241.370,-514.200,115.005,687.600,180.000,-240.000,61.370,-0.004,0,能量启摆
85.000,240.403,55.800,113.577,-466.800,180.000,-240.000,60.403,-0.006,0,能量启摆
85.019,243.259,236.400,97.339,-1067.400,180.000,-240.000,63.259,-0.006,0,能量启摆
85.040,253.477,817.200,73.345,-1270.800,180.000,-240.000,73.477,-0.001,0,能量启摆
85.059,271.208,1075.800,46.604,-1390.800,-264.000,336.000,91.208,0.003,0,能量启摆
85.080,287.051,43.200,25.137,-58.800,-264.000,336.000,107.051,-0.003,0,能量启摆
85.100,284.150,-227.400,36.870,1094.400,-264.000,336.000,104.150,-0.003,0,能量启摆
85.119,271.230,-1116.000,65.457,1614.000,-264.000,336.000,91.230,0.004,0,能量启摆
85.139,246.094,-1340.400,101.360,1863.000,180.000,-240.000,66.094,0.005,0,能量启摆
85.159,221.089,-541.200,133.396,734.400,180.000,-240.000,41.089,-0.005,0,能量启摆
85.179,220.737,58.200,132.297,-411.600,180.000,-240.000,40.737,-0.007,0,能量启摆
85.200,223.572,217.800,115.466,-1029.000,180.000,-240.000,43.572,-0.007,0,能量启摆
85.219,233.943,776.400,90.923,-1380.600,180.000,-240.000,53.943,-0.003,0,能量启摆
85.240,252.773,1068.600,63.523,-1393.200,180.000,-240.000,72.773,0.002,0,能量启摆
85.260,273.911,1033.800,35.552,-1428.000,-264.000,336.000,93.911,0.003,0,能量启摆
85.280,289.863,30.000,13.865,-144.600,-264.000,336.000,109.863,-0.003,0,能量启摆
85.300,286.941,-207.000,25.269,1059.000,-264.000,336.000,106.941,-0.003,0,能量启摆
85.320,275.713,-1013.400,52.932,1615.800,-264.000,336.000,95.713,0.003,0,能量启摆
85.340,251.191,-1446.000,88.396,1827.000,180.000,-240.000,71.191,0.008,0,能量启摆
85.359,226.934,-521.400,120.959,792.600,180.000,-240.000,46.934,-0.005,0,能量启摆
85.379,226.121,46.800,120.762,-325.800,180.000,-240.000,46.121,-0.007,0,能量启摆
85.399,228.735,207.000,104.810,-1124.400,180.000,-240.000,48.735,-0.007,0,能量启摆
85.419,238.975,832.200,80.596,-1294.200,180.000,-240.000,58.975,-0.002,0,能量启摆
85.439,257.102,996.600,53.350,-1361.400,180.000,-240.000,77.102,0.001,0,能量启摆
85.460,277.471,980.400,25.334,-1430.400,-264.000,336.000,97.471,0.002,0,能量启摆
85.479,292.676,-32.400,2.900,-189.000,-264.000,336.000,112.676,-0.003,0,能量启摆
85.500,289.819,-247.800,13.777,931.200,-264.000,336.000,109.819,-0.002,0,能量启摆
85.519,278.306,-859.800,41.704,1626.000,-264.000,336.000,98.306,0.001,0,能量启摆
85.539,254.377,-1474.800,77.651,1888.800,180.000,-240.000,74.377,0.008,0,能量启摆
85.560,230.581,-445.200,110.127,751.200,180.000,-240.000,50.581,-0.005,0,能量启摆
85.579,229.966,46.800,107.732,-433.200,180.000,-240.000,49.966,-0.007,0,能量启摆
85.599,232.295,178.800,92.966,-1075.200,180.000,-240.000,52.295,-0.006,0,能量启摆
85.619,241.040,655.800,69.104,-1264.200,180.000,-240.000,61.040,-0.003,0,能量启摆
85.639,258.003,937.800,42.429,-1397.400,180.000,-240.000,78.003,0.001,0,能量启摆
85.659,278.240,963.600,14.502,-1360.200,-264.000,336.000,98.240,0.002,0,能量启摆
85.679,293.379,-19.200,352.332,-232.200,-264.000,336.000,113.379,-0.002,0,能量启摆
85.699,290.698,-218.400,2.834,1071.000,-264.000,336.000,110.698,-0.002,0,能量启摆
85.719,280.459,-783.000,30.938,1636.800,-264.000,336.000,100.459,0.000,0,能量启摆
85.739,257.388,-1316.400,67.126,1912.800,180.000,-240.000,77.388,0.006,0,能量启摆
85.760,233.152,-427.800,99.294,689.400,180.000,-240.000,53.152,-0.005,0,能量启摆
85.780,232.559,40.200,97.405,-438.000,180.000,-240.000,52.559,-0.007,0,能量启摆
85.800,235.261,208.200,81.497,-1034.400,180.000,-240.000,55.261,-0.006,0,能量启摆
85.820,242.864,514.200,57.898,-1280.400,180.000,-240.000,62.864,-0.004,0,能量启摆
85.840,259.783,930.600,31.201,-1358.400,180.000,-240.000,79.783,0.001,0,能量启摆
85.860,280.481,1027.800,3.318,-1452.600,-264.000,336.000,100.481,0.003,0,能量启摆
85.880,296.257,61.800,340.862,-174.000,-264.000,336.000,116.257,-0.002,0,能量启摆
85.900,293.774,-233.400,351.211,1033.200,-264.000,336.000,113.774,-0.002,0,能量启摆
85.920,282.195,-833.400,18.127,1587.000,-264.000,336.000,102.195,0.001,0,能量启摆
85.940,258.970,-1336.800,54.119,1902.000,180.000,-240.000,78.970,0.006,0,能量启摆
85.960,234.382,-434.400,85.759,705.600,180.000,-240.000,54.382,-0.005,0,能量启摆
85.979,234.163,57.600,83.870,-436.800,180.000,-240.000,54.163,-0.007,0,能量启摆
85.999,237.151,214.200,67.852,-1066.200,180.000,-240.000,57.151,-0.006,0,能量启摆
86.020,244.995,634.200,43.550,-1305.000,180.000,-240.000,64.995,-0.003,0,能量启摆
86.040,262.837,978.000,16.941,-1314.600,180.000,-240.000,82.837,0.001,0,能量启摆
86.060,284.062,1113.600,348.882,-1452.000,-264.000,336.000,104.062,0.005,0,能量启摆
86.080,299.927,90.600,326.821,-155.400,-264.000,336.000,119.927,-0.002,0,能量启摆
86.100,297.378,-234.000,337.632,1014.000,-264.000,336.000,117.378,-0.002,0,能量启摆
86.120,285.205,-1035.600,4.614,1652.400,-264.000,336.000,105.205,0.004,0,能量启摆
86.139,261.145,-1336.800,40.474,1857.600,180.000,-240.000,81.145,0.006,0,能量启摆
86.159,236.118,-540.600,71.521,564.600,180.000,-240.000,56.118,-0.005,0,能量启摆
86.179,235.986,58.800,70.203,-372.000,180.000,-240.000,55.986,-0.006,0,能量启摆
86.199,238.557,173.400,54.119,-1014.600,180.000,-240.000,58.557,-0.006,0,能量启摆
86.219,246.292,687.600,30.168,-1241.400,180.000,-240.000,66.292,-0.003,0,能量启摆
86.239,264.155,994.200,3.340,-1389.000,180.000,-240.000,84.155,0.002,0,能量启摆
86.259,285.886,1119.600,335.149,-1512.000,-264.000,336.000,105.886,0.005,0,能量启摆
86.279,302.146,89.400,312.979,-139.200,-264.000,336.000,122.146,-0.002,0,能量启摆
86.299,299.707,-202.200,323.591,901.200,-264.000,336.000,119.707,-0.002,0,能量启摆
86.319,288.193,-1039.200,350.684,1642.800,-264.000,336.000,108.193,0.004,0,能量启摆
86.339,263.760,-1306.800,26.631,1912.800,180.000,-240.000,83.760,0.006,0,能量启摆
86.359,238.953,-594.000,58.865,741.600,180.000,-240.000,58.953,-0.004,0,能量启摆
86.379,238.008,49.200,58.008,-343.800,180.000,-240.000,58.008,-0.006,0,能量启摆
86.399,240.491,176.400,43.220,-1003.200,180.000,-240.000,60.491,-0.006,0,能量启摆
86.419,249.214,720.000,19.248,-1299.600,180.000,-240.000,69.214,-0.002,0,能量启摆
86.439,268.022,1132.200,352.200,-1450.200,180.000,-240.000,88.022,0.004,0,能量启摆
86.460,289.600,1090.200,323.679,-1416.000,-264.000,336.000,109.600,0.005,0,能量启摆
86.479,305.134,-47.400,301.399,-165.600,-264.000,336.000,125.134,-0.002,0,能量启摆
86.499,302.014,-238.800,311.594,955.800,-264.000,336.000,122.014,-0.002,0,能量启摆
86.519,290.522,-1030.200,339.719,1645.200,-264.000,336.000,110.522,0.004,0,能量启摆
86.540,265.386,-1401.000,15.403,1835.400,180.000,-240.000,85.386,0.008,0,能量启摆
86.559,241.458,-499.800,47.065,675.000,180.000,-240.000,61.458,-0.005,0,能量启摆
86.580,240.469,65.400,46.077,-343.200,180.000,-240.000,60.469,-0.006,0,能量启摆
86.599,242.864,177.000,31.838,-967.200,180.000,-240.000,62.864,-0.006,0,能量启摆
86.619,251.147,755.400,8.591,-1350.600,180.000,-240.000,71.147,-0.002,0,能量启摆
86.639,269.187,1076.400,341.191,-1365.000,180.000,-240.000,89.187,0.003,0,能量启摆
86.659,290.193,1056.600,312.583,-1404.000,-264.000,336.000,110.193,0.004,0,能量启摆
86.679,305.178,-75.600,291.270,-87.600,-264.000,336.000,125.178,-0.002,0,能量启摆
86.699,302.212,-236.400,301.355,971.400,-264.000,336.000,122.212,-0.002,0,能量启摆
86.719,292.917,-835.800,328.953,1569.000,-264.000,336.000,112.917,0.002,0,能量启摆
86.739,269.429,-1445.400,4.285,1921.200,180.000,-240.000,89.429,0.009,0,能量启摆
86.759,247.192,-360.600,35.947,584.400,180.000,-240.000,67.192,-0.005,0,能量启摆
86.779,246.885,46.800,34.849,-256.200,180.000,-240.000,66.885,-0.006,0,能量启摆
86.799,250.334,326.400,21.775,-972.600,180.000,-240.000,70.334,-0.005,0,能量启摆
86.819,260.640,600.600,358.440,-1274.400,180.000,-240.000,80.640,-0.003,0,能量启摆
86.839,277.471,904.800,330.315,-1461.600,-264.000,336.000,97.471,0.002,0,能量启摆
86.859,292.830,39.600,308.430,-156.600,-264.000,336.000,112.830,-0.003,0,能量启摆
86.879,287.798,-519.000,318.362,1053.600,-264.000,336.000,107.798,-0.001,0,能量启摆
86.900,273.186,-1023.000,345.916,1552.200,-264.000,336.000,93.186,0.003,0,能量启摆
86.920,249.697,-1275.000,21.445,1885.800,180.000,-240.000,69.697,0.005,0,能量启摆
86.940,227.900,-411.600,52.998,631.800,180.000,-240.000,47.900,-0.006,0,能量启摆
86.960,227.725,34.200,52.009,-250.200,180.000,-240.000,47.725,-0.007,0,能量启摆
86.980,230.955,287.400,39.089,-963.000,180.000,-240.000,50.955,-0.006,0,能量启摆
87.000,241.655,649.800,15.996,-1269.600,180.000,-240.000,61.655,-0.003,0,能量启摆
87.019,257.783,911.400,349.124,-1396.800,180.000,-240.000,77.783,0.000,0,能量启摆
87.040,277.778,1042.200,321.350,-1450.200,-264.000,336.000,97.778,0.003,0,能量启摆
87.059,293.884,-3.600,299.070,-77.400,-264.000,336.000,113.884,-0.002,0,能量启摆
87.079,290.017,-352.800,307.793,726.600,-264.000,336.000,110.017,-0.002,0,能量启摆
87.099,275.295,-1053.000,331.985,1517.400,-264.000,336.000,95.295,0.003,0,能量启摆
87.119,250.686,-1383.000,6.064,1881.600,180.000,-240.000,70.686,0.007,0,能量启摆
87.139,228.076,-460.800,37.595,706.200,180.000,-240.000,48.076,-0.006,0,能量启摆
87.160,227.549,67.800,36.255,-277.200,180.000,-240.000,47.549,-0.007,0,能量启摆
87.180,231.548,333.600,24.873,-882.000,180.000,-240.000,51.548,-0.006,0,能量启摆
87.200,244.622,760.200,3.779,-1236.600,180.000,-240.000,64.622,-0.002,0,能量启摆
87.220,262.419,906.600,338.489,-1324.800,180.000,-240.000,82.419,0.000,0,能量启摆
87.240,282.612,1022.400,311.836,-1257.600,-264.000,336.000,102.612,0.003,0,能量启摆
87.260,298.586,97.800,291.775,-72.600,-264.000,336.000,118.586,-0.002,0,能量启摆
87.280,295.686,-273.000,298.367,606.000,-264.000,336.000,115.686,-0.002,0,能量启摆
87.300,280.920,-974.400,318.120,1402.800,-264.000,336.000,100.920,0.003,0,能量启摆
87.320,255.762,-1414.200,349.651,1689.000,180.000,-240.000,75.762,0.007,0,能量启摆
87.340,231.328,-462.600,20.676,697.800,180.000,-240.000,51.328,-0.005,0,能量启摆
87.360,230.405,55.800,20.039,-223.200,180.000,-240.000,50.405,-0.007,0,能量启摆
87.380,234.316,356.400,10.679,-790.800,180.000,-240.000,54.316,-0.006,0,能量启摆
87.400,246.797,748.800,352.222,-1110.600,180.000,-240.000,66.797,-0.002,0,能量启摆
87.420,264.705,921.000,328.777,-1192.200,180.000,-240.000,84.705,0.001,0,能量启摆
87.440,285.073,1119.600,302.651,-1429.200,-264.000,336.000,105.073,0.005,0,能量启摆
87.460,301.267,129.600,281.426,-31.800,-264.000,336.000,121.267,-0.002,0,能量启摆
87.480,298.455,-295.200,288.193,546.600,-264.000,336.000,118.455,-0.002,0,能量启摆
87.500,283.052,-1056.600,306.892,1245.000,-264.000,336.000,103.052,0.004,0,能量启摆
87.520,258.486,-1344.600,336.072,1750.200,180.000,-240.000,78.486,0.006,0,能量启摆
87.540,234.888,-337.200,5.779,630.000,180.000,-240.000,54.888,-0.006,0,能量启摆
87.560,235.371,87.000,5.032,-255.600,180.000,-240.000,55.371,-0.006,0,能量启摆
87.580,239.875,309.000,355.320,-790.200,180.000,-240.000,59.875,-0.006,0,能量启摆
87.600,250.906,781.200,337.302,-1104.000,180.000,-240.000,70.906,-0.002,0,能量启摆
87.620,268.462,1023.000,313.418,-1223.400,180.000,-240.000,88.462,0.002,0,能量启摆
87.640,289.116,1105.200,287.468,-1427.400,-264.000,336.000,109.116,0.005,0,能量启摆
87.660,304.519,-54.000,266.001,-37.200,-264.000,336.000,124.519,-0.002,0,能量启摆
87.679,300.806,-325.200,273.142,601.800,-264.000,336.000,120.806,-0.001,0,能量启摆
87.700,284.919,-1172.400,292.236,1208.400,-264.000,336.000,104.919,0.006,0,能量启摆
87.720,259.541,-1393.200,322.866,1755.000,180.000,-240.000,79.541,0.007,0,能量启摆
87.740,234.426,-431.400,353.892,582.600,180.000,-240.000,54.426,-0.005,0,能量启摆
87.760,234.404,85.800,352.705,-240.600,180.000,-240.000,54.404,-0.006,0,能量启摆
87.780,240.117,399.000,344.443,-590.400,180.000,-240.000,60.117,-0.005,0,能量启摆
87.800,252.400,908.400,326.338,-1022.400,180.000,-240.000,72.400,-0.000,0,能量启摆
87.821,271.758,1124.400,301.860,-1348.200,-264.000,336.000,91.758,0.004,0,能量启摆
87.841,287.710,76.800,282.019,31.200,-264.000,336.000,107.710,-0.003,0,能量启摆
87.860,283.777,-379.200,289.929,560.400,-264.000,336.000,103.777,-0.002,0,能量启摆
87.880,266.418,-1097.400,308.848,1107.600,180.000,-240.000,86.418,0.003,0,能量启摆
87.900,245.479,-489.600,327.590,127.800,180.000,-240.000,65.479,-0.004,0,能量启摆
87.920,245.193,79.200,324.185,-344.400,180.000,-240.000,65.193,-0.006,0,能量启摆
87.940,251.829,605.400,314.033,-548.400,180.000,-240.000,71.829,-0.003,0,能量启摆
87.960,265.935,892.200,298.081,-811.200,180.000,-240.000,85.935,0.001,0,能量启摆
87.980,285.776,1120.800,277.734,-1071.600,-264.000,336.000,105.776,0.005,0,能量启摆
88.000,301.487,92.400,260.398,16.800,-264.000,336.000,121.487,-0.002,0,能量启摆
88.020,296.807,-535.200,269.692,789.600,-264.000,336.000,116.807,-0.000,0,能量启摆
88.040,278.196,-1119.000,287.754,1169.400,-264.000,336.000,98.196,0.004,0,能量启摆
88.060,250.994,-1495.200,315.769,1560.600,180.000,-240.000,70.994,0.009,0,能量启摆
88.080,225.857,-550.800,344.927,600.600,180.000,-240.000,45.857,-0.005,0,能量启摆
88.100,224.648,86.400,345.476,-173.400,180.000,-240.000,44.648,-0.007,0,能量启摆
88.120,230.999,531.600,335.588,-804.000,180.000,-240.000,50.999,-0.005,0,能量启摆
88.140,246.401,860.400,316.143,-1236.600,180.000,-240.000,66.401,-0.001,0,能量启摆
88.159,266.089,1045.200,290.083,-1391.400,180.000,-240.000,86.089,0.002,0,能量启摆
88.179,287.139,1101.000,262.397,-1314.000,-264.000,336.000,107.139,0.005,0,能量启摆
88.199,303.047,48.000,244.072,34.800,-264.000,336.000,123.047,-0.002,0,能量启摆
88.220,298.301,-487.200,251.279,663.000,-264.000,336.000,118.301,-0.001,0,能量启摆
88.239,280.107,-1138.800,270.110,1206.000,-264.000,336.000,100.107,0.005,0,能量启摆
88.259,252.905,-1527.600,296.960,1376.400,180.000,-240.000,72.905,0.009,0,能量启摆
88.279,227.703,-552.600,320.295,432.000,180.000,-240.000,47.703,-0.005,0,能量启摆
88.299,226.604,87.000,319.504,-136.200,180.000,-240.000,46.604,-0.007,0,能量启摆
88.319,233.218,579.600,313.792,-424.200,180.000,-240.000,53.218,-0.004,0,能量启摆
88.340,249.214,906.600,298.938,-772.200,180.000,-240.000,69.214,-0.000,0,能量启摆
88.360,269.165,1138.200,279.734,-982.200,180.000,-240.000,89.165,0.004,0,能量启摆
88.380,290.149,1046.400,256.399,-1375.800,-264.000,336.000,110.149,0.004,0,能量启摆
88.401,306.387,37.200,235.459,-148.200,-264.000,336.000,126.387,-0.002,0,能量启摆
88.420,300.696,-508.800,242.688,687.600,-264.000,336.000,120.696,-0.000,0,能量启摆
88.441,283.359,-1155.000,262.463,1133.400,-264.000,336.000,103.359,0.005,0,能量启摆
88.460,256.816,-1466.400,291.160,1711.200,180.000,-240.000,76.816,0.008,0,能量启摆
88.479,231.921,-489.600,319.966,579.600,180.000,-240.000,51.921,-0.005,0,能量启摆
88.499,231.262,110.400,319.526,-84.600,180.000,-240.000,51.262,-0.007,0,能量启摆
88.519,239.172,656.400,313.879,-437.400,180.000,-240.000,59.172,-0.004,0,能量启摆
88.539,254.729,1020.600,299.092,-822.600,180.000,-240.000,74.729,0.001,0,能量启摆
88.559,274.373,953.400,276.855,-1314.600,-264.000,336.000,94.373,0.002,0,能量启摆
88.579,289.841,13.200,256.399,-106.800,-264.000,336.000,109.841,-0.003,0,能量启摆
88.599,284.238,-466.200,261.101,479.400,-264.000,336.000,104.238,-0.002,0,能量启摆
88.620,266.309,-1159.200,279.712,1182.000,180.000,-240.000,86.309,0.004,0,能量启摆
88.640,244.336,-450.000,304.915,486.600,180.000,-240.000,64.336,-0.005,0,能量启摆
88.660,243.918,117.000,303.069,-177.000,180.000,-240.000,63.918,-0.006,0,能量启摆
88.680,251.411,662.400,296.125,-636.600,180.000,-240.000,71.411,-0.003,0,能量启摆
88.700,267.078,985.800,278.196,-966.000,180.000,-240.000,87.078,0.002,0,能量启摆
88.720,286.831,1093.800,255.410,-1276.200,-264.000,336.000,106.831,0.005,0,能量启摆
88.740,302.915,156.000,234.800,-165.000,-264.000,336.000,122.915,-0.002,0,能量启摆
88.760,298.433,-453.600,240.491,571.800,-264.000,336.000,118.433,-0.001,0,能量启摆
88.780,280.415,-1116.600,261.035,1302.600,-264.000,336.000,100.415,0.004,0,能量启摆
88.800,253.257,-1560.000,292.478,1761.000,180.000,-240.000,73.257,0.010,0,能量启摆
88.820,228.384,-506.400,321.394,575.400,180.000,-240.000,48.384,-0.005,0,能量启摆
88.839,227.769,132.000,319.109,-261.000,180.000,-240.000,47.769,-0.007,0,能量启摆
88.859,234.888,611.400,309.639,-772.200,180.000,-240.000,54.888,-0.004,0,能量启摆
88.880,250.532,936.600,289.600,-1123.800,180.000,-240.000,70.532,0.000,0,能量启摆
88.900,270.242,1093.800,265.649,-1201.800,-264.000,336.000,90.242,0.003,0,能量启摆
88.920,286.611,192.600,245.325,-144.000,-264.000,336.000,106.611,-0.003,0,能量启摆
88.940,281.909,-486.600,253.169,763.200,-264.000,336.000,101.909,-0.002,0,能量启摆
88.960,262.947,-1157.400,275.515,1407.600,180.000,-240.000,82.947,0.004,0,能量启摆
88.980,240.447,-507.600,300.498,474.600,180.000,-240.000,60.447,-0.005,0,能量启摆
89.000,239.854,133.200,298.674,-346.200,180.000,-240.000,59.854,-0.006,0,能量启摆
89.019,247.500,627.000,284.919,-939.000,180.000,-240.000,67.500,-0.003,0,能量启摆
89.039,263.936,884.400,263.936,-1104.000,180.000,-240.000,83.936,0.000,0,能量启摆
89.060,283.997,1087.800,238.315,-1363.800,-264.000,336.000,103.997,0.004,0,能量启摆
89.079,299.575,103.200,216.255,-138.000,-264.000,336.000,119.575,-0.002,0,能量启摆
89.099,293.972,-626.400,225.747,844.200,-264.000,336.000,113.972,0.000,0,能量启摆
89.119,274.043,-1221.000,250.774,1444.800,-264.000,336.000,94.043,0.006,0,能量启摆
89.139,246.401,-1467.600,283.975,1777.200,180.000,-240.000,66.401,0.008,0,能量启摆
89.159,221.001,-538.200,314.934,501.000,180.000,-240.000,41.001,-0.005,0,能量启摆
89.180,221.221,165.000,313.418,-343.200,180.000,-240.000,41.221,-0.007,0,能量启摆
89.200,229.790,603.000,299.158,-883.800,180.000,-240.000,49.790,-0.005,0,能量启摆
89.220,246.138,902.400,276.372,-1328.400,180.000,-240.000,66.138,-0.001,0,能量启摆
89.240,265.869,1036.200,248.906,-1354.200,180.000,-240.000,85.869,0.002,0,能量启摆
89.260,287.117,1141.200,220.979,-1425.000,-264.000,336.000,107.117,0.005,0,能量启摆
89.281,303.662,135.600,199.731,76.800,-264.000,336.000,123.662,-0.002,0,能量启摆
89.301,297.993,-540.000,210.828,883.800,-264.000,336.000,117.993,-0.000,0,能量启摆
89.321,278.635,-1125.000,235.657,1484.400,-264.000,336.000,98.635,0.004,0,能量启摆
89.340,251.191,-1536.600,270.791,1948.800,180.000,-240.000,71.191,0.009,0,能量启摆
89.360,225.769,-631.200,302.695,750.600,180.000,-240.000,45.769,-0.004,0,能量启摆
89.380,224.495,147.000,301.399,-254.400,180.000,-240.000,44.495,-0.007,0,能量启摆
89.400,232.625,625.200,288.062,-1057.800,180.000,-240.000,52.625,-0.004,0,能量启摆
89.420,248.401,857.400,264.727,-1192.200,180.000,-240.000,68.401,-0.001,0,能量启摆
89.440,268.308,1116.600,238.250,-1347.600,180.000,-240.000,88.308,0.004,0,能量启摆
89.460,289.534,1043.400,210.981,-1398.000,-264.000,336.000,109.534,0.004,0,能量启摆
89.480,305.728,52.800,189.712,-32.400,-264.000,336.000,125.728,-0.002,0,能量启摆
89.500,299.355,-581.400,199.072,909.600,-264.000,336.000,119.355,0.000,0,能量启摆
89.520,280.020,-1140.600,225.879,1606.800,-264.000,336.000,100.020,0.005,0,能量启摆
89.540,252.905,-1461.000,261.079,1813.800,180.000,-240.000,72.905,0.008,0,能量启摆
89.559,227.527,-640.200,291.313,589.800,180.000,-240.000,47.527,-0.004,0,能量启摆
89.579,226.296,156.000,288.896,-338.400,180.000,-240.000,46.296,-0.007,0,能量启摆
89.599,235.129,705.000,277.625,-943.200,180.000,-240.000,55.129,-0.003,0,能量启摆
89.619,251.719,962.400,256.223,-1161.000,180.000,-240.000,71.719,0.000,0,能量启摆
89.639,271.670,1110.000,233.481,-1138.200,-264.000,336.000,91.670,0.004,0,能量启摆
89.659,287.314,18.000,216.562,97.200,-264.000,336.000,107.314,-0.003,0,能量启摆
89.679,281.382,-628.800,222.759,616.800,-264.000,336.000,101.382,-0.001,0,能量启摆
89.699,260.881,-1202.400,243.831,1395.600,180.000,-240.000,80.881,0.004,0,能量启摆
89.720,238.074,-528.000,268.506,301.200,180.000,-240.000,58.074,-0.005,0,能量启摆
89.740,238.513,219.600,265.803,-376.200,180.000,-240.000,58.513,-0.006,0,能量启摆
89.759,247.874,655.800,252.576,-781.800,180.000,-240.000,67.874,-0.003,0,能量启摆
89.780,264.792,949.800,234.954,-893.400,180.000,-240.000,84.792,0.001,0,能量启摆
89.799,284.941,1075.800,214.607,-1107.000,-264.000,336.000,104.941,0.004,0,能量启摆
89.819,301.069,133.200,196.721,56.400,-264.000,336.000,121.069,-0.002,0,能量启摆
89.840,295.291,-644.400,202.324,614.400,-264.000,336.000,115.291,0.000,0,能量启摆
89.860,274.307,-1299.600,223.726,1374.600,-264.000,336.000,94.307,0.007,0,能量启摆
89.880,246.423,-1399.800,255.476,1794.000,180.000,-240.000,66.423,0.007,0,能量启摆
89.900,220.825,-548.400,282.393,421.200,180.000,-240.000,40.825,-0.005,0,能量启摆
89.920,220.935,252.000,279.756,-393.600,180.000,-240.000,40.935,-0.007,0,能量启摆
89.941,230.317,619.800,267.583,-721.800,180.000,-240.000,50.317,-0.004,0,能量启摆
89.961,246.665,943.200,248.401,-1064.400,180.000,-240.000,66.665,-0.000,0,能量启摆
