时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),摆杆控制(RPM),飞轮控制(RPM),倒立误差(°),是否平衡,控制策略
29.18,181.23,0.00,227.46,-250.80,0.00,-47.63,1.23,1,LQR平衡
29.20,181.21,0.00,220.74,-342.60,0.00,-21.30,1.21,1,LQR平衡
29.22,181.21,0.00,216.85,-129.00,0.00,-77.75,1.21,1,LQR平衡
29.24,181.23,0.00,213.64,-268.20,0.00,-42.91,1.23,1,LQR平衡
29.26,181.23,0.00,205.29,-454.20,0.00,6.34,1.23,1,LQR平衡
29.28,181.23,0.00,200.79,-87.60,0.00,-90.56,1.23,1,LQR平衡
29.30,181.23,0.00,199.03,-238.20,0.00,-50.72,1.23,1,LQR平衡
29.32,181.23,0.00,190.81,-472.20,0.00,11.22,1.23,1,LQR平衡
29.34,181.23,0.00,185.10,-81.00,0.00,-92.17,1.23,1,LQR平衡
29.36,181.21,0.00,183.76,-240.60,0.00,-47.96,1.21,1,LQR平衡
29.38,181.21,0.00,175.65,-431.40,0.00,2.56,1.21,1,LQR平衡
29.40,181.21,0.00,169.74,-94.80,0.00,-86.39,1.21,1,LQR平衡
29.42,181.21,0.00,168.20,-219.60,0.00,-53.38,1.21,1,LQR平衡
29.44,181.21,0.00,160.14,-438.00,0.00,4.44,1.21,1,LQR平衡
29.46,181.21,0.00,153.81,-114.60,0.00,-81.02,1.21,1,LQR平衡
29.48,181.21,0.00,151.92,-214.20,0.00,-54.67,1.21,1,LQR平衡
29.50,181.21,0.00,144.49,-382.80,0.00,-10.03,1.21,1,LQR平衡
29.52,181.21,0.00,138.14,-189.60,0.00,-61.06,1.21,1,LQR平衡
29.54,181.21,4.80,135.18,-240.00,0.00,-71.84,1.21,1,LQR平衡
29.56,181.21,-5.40,128.83,-355.20,0.00,9.95,1.21,1,LQR平衡
29.58,181.21,0.00,121.84,-217.80,0.00,-53.47,1.21,1,LQR平衡
29.60,181.21,0.00,119.47,-164.40,0.00,-67.57,1.21,1,LQR平衡
29.62,181.21,0.00,114.32,-301.80,0.00,-31.19,1.21,1,LQR平衡
29.64,181.21,0.00,107.75,-356.40,0.00,-16.70,1.21,1,LQR平衡
29.66,181.21,4.20,102.96,-177.60,0.00,-85.05,1.21,1,LQR平衡
29.68,181.23,0.00,99.25,-247.20,0.00,-47.51,1.23,1,LQR平衡
29.70,181.23,0.00,92.33,-400.20,0.00,-6.99,1.23,1,LQR平衡
29.72,181.23,0.00,86.09,-199.80,0.00,-59.93,1.23,1,LQR平衡
29.74,181.23,0.00,83.01,-179.40,0.00,-65.30,1.23,1,LQR平衡
29.76,181.23,0.00,77.61,-407.40,0.00,-4.97,1.23,1,LQR平衡
29.78,181.23,0.00,70.27,-198.00,0.00,-60.27,1.23,1,LQR平衡
29.80,181.25,0.00,67.57,-186.00,0.00,-65.42,1.25,1,LQR平衡
29.82,181.23,0.00,62.38,-345.60,0.00,-21.18,1.23,1,LQR平衡
29.84,181.25,0.00,54.38,-243.00,0.00,-50.24,1.25,1,LQR平衡
29.86,181.25,0.00,51.09,-181.80,0.00,-66.40,1.25,1,LQR平衡
29.88,181.25,0.00,45.66,-387.00,0.00,-12.09,1.25,1,LQR平衡
29.90,181.25,0.00,38.21,-179.40,0.00,-66.92,1.25,1,LQR平衡
29.92,181.25,0.00,35.88,-192.00,0.00,-63.57,1.25,1,LQR平衡
29.94,181.25,4.80,29.38,-426.60,0.00,-25.61,1.25,1,LQR平衡
29.96,181.25,0.00,21.69,-186.60,0.00,-64.88,1.25,1,LQR平衡
29.98,181.25,0.00,18.15,-256.80,0.00,-46.29,1.25,1,LQR平衡
30.00,181.25,0.00,10.44,-438.00,0.00,1.69,1.25,1,LQR平衡
30.02,181.25,0.00,5.76,-44.40,0.00,-102.35,1.25,1,LQR平衡
30.04,181.25,0.00,4.09,-258.60,0.00,-45.70,1.25,1,LQR平衡
30.06,181.25,-4.80,354.46,-504.60,0.00,40.54,1.25,1,LQR平衡
30.08,181.25,0.00,349.32,-19.20,0.00,-111.89,1.25,1,LQR平衡
30.10,181.25,0.00,348.40,-177.00,0.00,-70.16,1.25,1,LQR平衡
30.12,181.25,0.00,339.59,-518.40,0.00,20.19,1.25,1,LQR平衡
30.14,181.27,0.00,332.45,-174.00,0.00,-72.82,1.27,1,LQR平衡
30.16,181.27,0.00,329.50,-259.80,0.00,-50.11,1.27,1,LQR平衡
30.18,181.27,0.00,322.93,-318.00,0.00,-34.66,1.27,1,LQR平衡
30.20,181.27,0.00,317.57,-210.60,0.00,-63.01,1.27,1,LQR平衡
30.22,181.27,0.00,312.52,-327.60,0.00,-32.04,1.27,1,LQR平衡
30.24,181.27,4.80,306.12,-277.20,0.00,-69.44,1.27,1,LQR平衡
30.26,181.27,0.00,300.87,-282.60,0.00,-43.84,1.27,1,LQR平衡
30.28,181.30,0.00,294.02,-319.80,0.00,-35.94,1.30,1,LQR平衡
30.30,181.30,0.00,288.44,-299.40,0.00,-41.29,1.30,1,LQR平衡
30.32,181.30,0.00,283.43,-224.40,0.00,-61.08,1.30,1,LQR平衡
30.34,181.30,5.40,278.37,-243.60,0.00,-83.10,1.30,1,LQR平衡
30.36,181.27,4.80,271.76,-472.20,0.00,-17.59,1.27,1,LQR平衡
30.38,181.27,0.00,263.43,-281.40,0.00,-43.84,1.27,1,LQR平衡
30.40,181.27,0.00,259.89,-192.60,0.00,-67.29,1.27,1,LQR平衡
30.42,181.27,0.00,253.17,-371.40,0.00,-19.96,1.27,1,LQR平衡
30.44,181.25,0.00,247.32,-198.60,0.00,-63.60,1.25,1,LQR平衡
30.46,181.27,0.00,243.85,-255.60,0.00,-50.50,1.27,1,LQR平衡
30.48,181.25,0.00,235.90,-379.80,0.00,-15.59,1.25,1,LQR平衡
30.50,181.27,0.00,231.11,-171.60,0.00,-72.60,1.27,1,LQR平衡
30.52,181.25,0.00,227.83,-259.20,0.00,-47.41,1.25,1,LQR平衡
30.54,181.25,0.00,219.51,-355.80,0.00,-21.80,1.25,1,LQR平衡
30.56,181.25,-4.80,215.00,-175.80,0.00,-45.23,1.25,1,LQR平衡
30.58,181.27,0.00,211.09,-265.20,0.00,-47.69,1.27,1,LQR平衡
30.60,181.27,0.00,204.48,-327.60,0.00,-31.13,1.27,1,LQR平衡
30.62,181.27,0.00,200.96,-117.60,0.00,-86.63,1.27,1,LQR平衡
30.64,181.27,0.00,196.77,-344.40,0.00,-26.62,1.27,1,LQR平衡
30.66,181.27,0.00,187.73,-370.20,0.00,-19.73,1.27,1,LQR平衡
30.68,181.25,0.00,184.28,-128.40,0.00,-81.63,1.25,1,LQR平衡
30.70,181.25,-5.40,180.15,-345.60,0.00,2.98,1.25,1,LQR平衡
30.72,181.25,0.00,172.20,-265.20,0.00,-45.36,1.25,1,LQR平衡
30.74,181.25,0.00,170.73,-59.40,0.00,-99.76,1.25,1,LQR平衡
30.76,181.25,0.00,167.23,-349.20,0.00,-23.11,1.25,1,LQR平衡
30.78,181.25,0.00,157.57,-442.20,0.00,1.57,1.25,1,LQR平衡
30.80,181.25,0.00,153.41,-77.40,0.00,-94.86,1.25,1,LQR平衡
30.82,181.25,0.00,151.44,-255.60,0.00,-47.72,1.25,1,LQR平衡
30.84,181.25,0.00,143.22,-389.40,0.00,-12.28,1.25,1,LQR平衡
30.86,181.25,-5.40,137.37,-168.60,0.00,-43.47,1.25,1,LQR平衡
30.88,181.25,0.00,134.25,-230.40,0.00,-54.24,1.25,1,LQR平衡
30.90,181.25,0.00,129.16,-257.40,0.00,-47.06,1.25,1,LQR平衡
30.92,181.25,0.00,123.31,-317.40,0.00,-31.15,1.25,1,LQR平衡
30.94,181.25,0.00,117.93,-247.80,0.00,-49.50,1.25,1,LQR平衡
30.96,181.25,0.00,113.27,-232.20,0.00,-53.59,1.25,1,LQR平衡
30.98,181.25,0.00,107.69,-325.20,0.00,-28.95,1.25,1,LQR平衡
31.00,181.25,0.00,101.73,-241.80,0.00,-50.96,1.25,1,LQR平衡
31.02,181.25,0.00,97.65,-184.20,0.00,-66.15,1.25,1,LQR平衡
31.04,181.27,0.00,91.74,-416.40,0.00,-6.71,1.27,1,LQR平衡
31.06,181.27,0.00,85.01,-223.80,0.00,-57.58,1.27,1,LQR平衡
31.08,181.27,0.00,82.24,-145.80,0.00,-78.18,1.27,1,LQR平衡
31.10,181.27,0.00,76.42,-435.00,0.00,-1.66,1.27,1,LQR平衡
31.12,181.27,0.00,68.58,-220.80,0.00,-58.23,1.27,1,LQR平衡
31.14,181.27,0.00,66.12,-149.40,0.00,-77.09,1.27,1,LQR平衡
31.16,181.30,0.00,59.92,-495.60,0.00,12.50,1.30,1,LQR平衡
31.18,181.30,0.00,52.49,-151.20,0.00,-78.50,1.30,1,LQR平衡
31.20,181.27,0.00,50.47,-187.80,0.00,-66.81,1.27,1,LQR平衡
31.22,181.27,0.00,43.15,-493.80,0.00,14.17,1.27,1,LQR平衡
31.24,181.30,0.00,36.43,-119.40,0.00,-86.77,1.30,1,LQR平衡
31.26,181.30,0.00,34.76,-207.00,0.00,-63.60,1.30,1,LQR平衡
31.28,181.30,0.00,26.96,-516.00,0.00,18.17,1.30,1,LQR平衡
31.30,181.30,0.00,20.74,-86.40,0.00,-95.37,1.30,1,LQR平衡
31.32,181.30,0.00,19.36,-225.00,0.00,-58.71,1.30,1,LQR平衡
31.34,181.32,0.00,10.85,-511.80,0.00,15.20,1.32,1,LQR平衡
31.36,181.30,0.00,4.70,-94.80,0.00,-93.01,1.30,1,LQR平衡
31.38,181.32,0.00,2.68,-267.00,0.00,-49.46,1.32,1,LQR平衡
31.40,181.32,0.00,354.09,-451.80,0.00,-3.54,1.32,1,LQR平衡
31.42,181.32,0.00,349.04,-105.00,0.00,-95.20,1.32,1,LQR平衡
31.44,181.32,0.00,345.56,-351.00,0.00,-30.13,1.32,1,LQR平衡
31.46,181.32,0.00,336.69,-350.40,0.00,-30.21,1.32,1,LQR平衡
31.48,181.32,0.00,332.62,-170.40,0.00,-77.77,1.32,1,LQR平衡
31.50,181.32,0.00,327.24,-384.60,0.00,-21.09,1.32,1,LQR平衡
31.52,181.32,0.00,319.88,-290.40,0.00,-45.93,1.32,1,LQR平衡
31.54,181.32,0.00,316.32,-172.80,0.00,-77.00,1.32,1,LQR平衡
31.56,181.32,0.00,310.34,-351.60,0.00,-29.67,1.32,1,LQR平衡
31.58,181.32,0.00,303.05,-328.20,0.00,-35.80,1.32,1,LQR平衡
31.60,181.32,0.00,298.12,-246.60,0.00,-57.33,1.32,1,LQR平衡
31.62,181.30,0.00,293.38,-222.00,0.00,-61.80,1.30,1,LQR平衡
31.64,181.32,0.00,287.38,-384.60,0.00,-20.75,1.32,1,LQR平衡
31.66,181.30,0.00,280.81,-260.40,0.00,-51.54,1.30,1,LQR平衡
31.68,181.30,0.00,277.19,-177.00,0.00,-73.56,1.30,1,LQR平衡
31.70,181.30,0.00,270.94,-415.80,0.00,-10.37,1.30,1,LQR平衡
31.72,181.30,0.00,263.87,-221.40,0.00,-61.71,1.30,1,LQR平衡
31.74,181.30,0.00,260.99,-172.80,0.00,-74.54,1.30,1,LQR平衡
31.76,181.30,0.00,253.74,-458.40,0.00,1.04,1.30,1,LQR平衡
31.78,181.27,0.00,247.10,-172.80,0.00,-72.42,1.27,1,LQR平衡
31.80,181.27,0.00,244.75,-226.20,0.00,-58.28,1.27,1,LQR平衡
31.82,181.27,4.80,236.67,-443.40,0.00,-24.91,1.27,1,LQR平衡
31.84,181.27,0.00,230.89,-217.80,0.00,-60.38,1.27,1,LQR平衡
31.86,181.27,0.00,226.80,-295.20,0.00,-39.88,1.27,1,LQR平衡
31.88,181.27,0.00,219.09,-277.80,0.00,-44.42,1.27,1,LQR平衡
31.90,181.27,0.00,215.18,-192.60,0.00,-66.92,1.27,1,LQR平衡
31.92,181.27,0.00,209.64,-396.60,0.00,-12.93,1.27,1,LQR平衡
31.94,181.25,0.00,202.08,-180.60,0.00,-67.98,1.25,1,LQR平衡
31.96,181.25,0.00,199.82,-207.60,0.00,-60.82,1.25,1,LQR平衡
31.98,181.25,0.00,192.92,-403.80,0.00,-8.88,1.25,1,LQR平衡
32.00,181.25,0.00,185.91,-125.40,0.00,-82.44,1.25,1,LQR平衡
32.02,181.27,0.00,183.78,-236.40,0.00,-55.07,1.27,1,LQR平衡
32.04,181.25,0.00,175.63,-447.60,0.00,2.84,1.25,1,LQR平衡
32.06,181.25,0.00,169.52,-87.00,0.00,-92.46,1.25,1,LQR平衡
32.08,181.25,0.00,167.54,-278.40,0.00,-41.83,1.25,1,LQR平衡
32.10,181.25,0.00,159.06,-421.20,0.00,-4.00,1.25,1,LQR平衡
32.12,181.25,0.00,153.68,-106.80,0.00,-87.09,1.25,1,LQR平衡
32.14,181.25,0.00,151.11,-258.60,0.00,-46.93,1.25,1,LQR平衡
32.16,181.25,0.00,143.00,-387.00,0.00,-12.91,1.25,1,LQR平衡
32.18,181.25,0.00,137.20,-168.00,0.00,-70.77,1.25,1,LQR平衡
32.20,181.25,0.00,133.62,-297.00,0.00,-36.63,1.25,1,LQR平衡
32.22,181.25,0.00,127.20,-288.60,0.00,-38.79,1.25,1,LQR平衡
32.24,181.25,5.40,121.84,-219.00,0.00,-84.30,1.25,1,LQR平衡
32.26,181.25,0.00,116.67,-346.80,0.00,-23.32,1.25,1,LQR平衡
32.28,181.25,0.00,109.09,-340.80,0.00,-24.84,1.25,1,LQR平衡
32.30,181.25,0.00,103.97,-189.00,0.00,-64.94,1.25,1,LQR平衡
32.32,181.25,4.80,100.00,-264.60,0.00,-69.04,1.25,1,LQR平衡
32.34,181.25,0.00,94.13,-379.80,0.00,-14.40,1.25,1,LQR平衡
32.36,181.25,0.00,86.31,-259.80,0.00,-46.07,1.25,1,LQR平衡
32.38,181.25,0.00,82.71,-166.80,0.00,-70.63,1.25,1,LQR平衡
32.40,181.27,0.00,78.07,-361.20,0.00,-21.19,1.27,1,LQR平衡
32.42,181.25,0.00,70.36,-246.60,0.00,-49.42,1.25,1,LQR平衡
32.44,181.27,0.00,66.86,-175.20,0.00,-70.27,1.27,1,LQR平衡
32.46,181.27,0.00,61.61,-393.60,0.00,-12.48,1.27,1,LQR平衡
32.48,181.27,0.00,53.92,-178.80,0.00,-69.21,1.27,1,LQR平衡
32.50,181.27,0.00,50.98,-238.20,0.00,-53.48,1.27,1,LQR平衡
32.52,181.27,0.00,44.32,-430.20,0.00,-2.66,1.27,1,LQR平衡
32.54,181.27,-4.80,37.86,-106.20,0.00,-64.15,1.27,1,LQR平衡
32.56,181.27,0.00,36.43,-168.60,0.00,-71.76,1.27,1,LQR平衡
32.58,181.27,0.00,30.43,-414.00,0.00,-6.83,1.27,1,LQR平衡
32.60,181.30,0.00,22.10,-184.80,0.00,-69.36,1.30,1,LQR平衡
32.62,181.30,0.00,19.97,-171.00,0.00,-72.99,1.30,1,LQR平衡
32.64,181.30,0.00,12.68,-480.60,0.00,8.93,1.30,1,LQR平衡
32.66,181.30,0.00,5.27,-114.60,0.00,-87.78,1.30,1,LQR平衡
32.68,181.30,0.00,3.27,-255.60,0.00,-50.48,1.30,1,LQR平衡
32.70,181.30,0.00,354.84,-481.80,0.00,6.38,1.30,1,LQR平衡
32.72,181.32,0.00,349.43,-72.00,0.00,-103.93,1.32,1,LQR平衡
32.74,181.30,0.00,347.17,-304.20,0.00,-40.51,1.30,1,LQR平衡
32.76,181.30,0.00,337.68,-460.20,0.00,0.82,1.30,1,LQR平衡
32.78,181.32,0.00,332.64,-130.20,0.00,-88.40,1.32,1,LQR平衡
32.80,181.32,-4.80,329.06,-333.00,0.00,-10.62,1.32,1,LQR平衡
32.82,181.32,0.00,321.72,-295.20,0.00,-44.68,1.32,1,LQR平衡
32.84,181.30,0.00,318.34,-158.40,0.00,-78.82,1.30,1,LQR平衡
32.86,181.32,0.00,313.46,-367.80,0.00,-25.42,1.32,1,LQR平衡
32.88,181.30,-10.20,305.84,-310.20,0.00,12.69,1.30,1,LQR平衡
32.90,181.30,0.00,301.68,-88.80,0.00,-97.09,1.30,1,LQR平衡
32.92,181.30,0.00,300.19,-241.80,0.00,-56.62,1.30,1,LQR平衡
32.94,181.32,0.00,292.54,-363.60,0.00,-26.35,1.32,1,LQR平衡
32.96,181.30,0.00,285.45,-289.80,0.00,-43.80,1.30,1,LQR平衡
32.98,181.30,0.00,280.63,-252.60,0.00,-53.60,1.30,1,LQR平衡
33.00,181.30,0.00,276.22,-232.80,0.00,-58.80,1.30,1,LQR平衡
33.02,181.30,0.00,269.32,-387.60,0.00,-17.81,1.30,1,LQR平衡
33.04,181.30,0.00,263.43,-208.20,0.00,-65.20,1.30,1,LQR平衡
33.06,181.27,0.00,260.33,-213.60,0.00,-61.74,1.27,1,LQR平衡
33.08,181.27,0.00,252.55,-405.60,0.00,-10.91,1.27,1,LQR平衡
33.10,181.27,0.00,246.67,-180.60,0.00,-70.35,1.27,1,LQR平衡
33.12,181.30,0.00,243.68,-261.60,0.00,-50.91,1.30,1,LQR平衡
33.14,181.27,0.00,235.61,-359.40,0.00,-22.98,1.27,1,LQR平衡
33.16,181.27,0.00,230.71,-183.00,0.00,-69.58,1.27,1,LQR平衡
33.18,181.27,0.00,226.76,-304.80,0.00,-37.35,1.27,1,LQR平衡
33.20,181.27,0.00,218.74,-283.80,0.00,-42.83,1.27,1,LQR平衡
33.22,181.25,0.00,214.83,-202.80,0.00,-62.22,1.25,1,LQR平衡
33.24,181.25,-4.80,209.29,-364.20,0.00,4.64,1.25,1,LQR平衡
33.26,181.25,0.00,202.50,-118.80,0.00,-84.32,1.25,1,LQR平衡
33.28,181.25,-4.80,201.42,-162.00,0.00,-48.76,1.25,1,LQR平衡
33.30,181.25,0.00,194.79,-405.60,0.00,-8.42,1.25,1,LQR平衡
33.32,181.25,0.00,187.16,-202.20,0.00,-62.14,1.25,1,LQR平衡
33.34,181.25,0.00,185.54,-130.20,0.00,-81.17,1.25,1,LQR平衡
33.36,181.25,0.00,179.63,-424.20,0.00,-3.38,1.25,1,LQR平衡
33.38,181.25,-5.40,170.66,-270.00,0.00,-16.93,1.25,1,LQR平衡
33.40,181.25,0.00,169.15,-46.20,0.00,-103.24,1.25,1,LQR平衡
33.42,181.25,0.00,165.76,-368.40,0.00,-18.02,1.25,1,LQR平衡
33.44,181.25,0.00,156.49,-366.00,0.00,-18.57,1.25,1,LQR平衡
33.46,181.25,0.00,152.95,-102.00,0.00,-88.35,1.25,1,LQR平衡
33.48,181.25,0.00,149.24,-333.00,0.00,-27.24,1.25,1,LQR平衡
33.50,181.25,0.00,141.26,-369.60,0.00,-17.49,1.25,1,LQR平衡
33.52,181.25,0.00,137.02,-133.20,0.00,-79.97,1.25,1,LQR平衡
33.54,181.25,0.00,133.26,-325.80,0.00,-29.01,1.25,1,LQR平衡
33.56,181.25,0.00,126.25,-306.00,0.00,-34.19,1.25,1,LQR平衡
33.58,181.25,0.00,121.22,-187.20,0.00,-65.56,1.25,1,LQR平衡
33.60,181.25,0.00,116.61,-299.40,0.00,-35.85,1.25,1,LQR平衡
33.62,181.25,0.00,110.59,-286.20,0.00,-39.29,1.25,1,LQR平衡
33.64,181.25,0.00,104.83,-231.00,0.00,-53.84,1.25,1,LQR平衡
33.66,181.25,0.00,100.06,-277.20,0.00,-41.58,1.25,1,LQR平衡
33.68,181.25,0.00,94.86,-282.60,0.00,-40.11,1.25,1,LQR平衡
33.70,181.27,0.00,88.44,-258.60,0.00,-48.40,1.27,1,LQR平衡
33.72,181.27,0.00,83.80,-246.60,0.00,-51.54,1.27,1,LQR平衡
33.74,181.27,0.00,79.10,-301.20,0.00,-37.06,1.27,1,LQR平衡
33.76,181.27,0.00,71.87,-267.00,0.00,-46.04,1.27,1,LQR平衡
33.78,181.27,0.00,67.70,-193.20,0.00,-65.52,1.27,1,LQR平衡
33.80,181.27,0.00,63.02,-342.00,0.00,-26.14,1.27,1,LQR平衡
33.82,181.27,0.00,54.93,-270.00,0.00,-45.11,1.27,1,LQR平衡
33.84,181.30,0.00,51.57,-192.00,0.00,-67.70,1.30,1,LQR平衡
33.86,181.30,-4.80,46.82,-325.80,0.00,-8.16,1.30,1,LQR平衡
33.88,181.30,4.80,38.91,-216.00,0.00,-85.38,1.30,1,LQR平衡
33.90,181.30,0.00,37.00,-172.20,0.00,-72.82,1.30,1,LQR平衡
33.92,181.30,0.00,29.77,-484.80,0.00,9.90,1.30,1,LQR平衡
33.94,181.30,0.00,21.38,-162.60,0.00,-75.23,1.30,1,LQR平衡
33.96,181.30,4.80,19.82,-175.20,0.00,-96.01,1.30,1,LQR平衡
33.98,181.30,0.00,12.28,-524.40,0.00,20.52,1.30,1,LQR平衡
34.00,181.30,0.00,3.67,-183.60,0.00,-69.52,1.30,1,LQR平衡
34.02,181.32,0.00,0.64,-248.40,0.00,-54.37,1.32,1,LQR平衡
34.04,181.32,0.00,353.67,-400.80,0.00,-17.03,1.32,1,LQR平衡
34.06,181.32,0.00,349.15,-121.80,0.00,-90.76,1.32,1,LQR平衡
34.08,181.32,0.00,344.99,-368.40,0.00,-25.52,1.32,1,LQR平衡
34.10,181.32,0.00,336.23,-342.60,0.00,-32.27,1.32,1,LQR平衡
34.12,181.32,-5.40,332.51,-169.80,0.00,-50.79,1.32,1,LQR平衡
34.14,181.32,0.00,327.37,-301.20,0.00,-43.14,1.32,1,LQR平衡
34.16,181.32,0.00,321.46,-266.40,0.00,-52.29,1.32,1,LQR平衡
34.18,181.32,0.00,316.87,-217.20,0.00,-65.26,1.32,1,LQR平衡
34.20,181.32,0.00,310.43,-363.60,0.00,-26.50,1.32,1,LQR平衡
34.22,181.32,0.00,303.64,-303.00,0.00,-42.47,1.32,1,LQR平衡
34.24,181.32,0.00,299.20,-234.00,0.00,-60.67,1.32,1,LQR平衡
34.26,181.32,0.00,293.82,-275.40,0.00,-49.68,1.32,1,LQR平衡
34.28,181.32,0.00,287.49,-364.80,0.00,-25.99,1.32,1,LQR平衡
34.30,181.32,0.00,281.56,-247.80,0.00,-56.88,1.32,1,LQR平衡
34.32,181.30,0.00,277.54,-198.60,0.00,-67.85,1.30,1,LQR平衡
34.34,181.30,0.00,271.36,-427.20,0.00,-7.36,1.30,1,LQR平衡
34.36,181.30,0.00,264.62,-228.60,0.00,-59.81,1.30,1,LQR平衡
34.38,181.30,0.00,262.00,-153.60,0.00,-79.62,1.30,1,LQR平衡
34.40,181.30,0.00,255.72,-497.40,0.00,11.34,1.30,1,LQR平衡
34.42,181.27,0.00,248.03,-186.60,0.00,-68.78,1.27,1,LQR平衡
34.44,181.30,0.00,245.98,-159.60,0.00,-77.90,1.30,1,LQR平衡
34.46,181.27,0.00,238.89,-504.60,0.00,15.38,1.27,1,LQR平衡
34.48,181.27,0.00,231.61,-166.20,0.00,-74.03,1.27,1,LQR平衡
34.50,181.27,0.00,229.97,-161.40,0.00,-75.29,1.27,1,LQR平衡
34.52,181.27,0.00,222.71,-522.00,0.00,20.12,1.27,1,LQR平衡
34.54,181.25,0.00,215.90,-103.20,0.00,-88.56,1.25,1,LQR平衡
34.56,181.25,0.00,214.28,-192.00,0.00,-65.07,1.25,1,LQR平衡
34.58,181.25,0.00,206.08,-507.00,0.00,18.29,1.25,1,LQR平衡
34.60,181.25,0.00,199.95,-96.00,0.00,-90.33,1.25,1,LQR平衡
34.62,181.25,0.00,198.08,-252.00,0.00,-49.07,1.25,1,LQR平衡
34.64,181.25,0.00,189.95,-472.80,0.00,9.39,1.25,1,LQR平衡
34.66,181.25,0.00,185.05,-54.60,0.00,-101.15,1.25,1,LQR平衡
34.68,181.25,0.00,183.71,-225.60,0.00,-55.93,1.25,1,LQR平衡
34.70,181.25,0.00,174.77,-480.00,0.00,11.42,1.25,1,LQR平衡
34.72,181.25,0.00,168.75,-95.40,0.00,-90.23,1.25,1,LQR平衡
34.74,181.25,0.00,166.40,-289.20,0.00,-38.96,1.25,1,LQR平衡
34.76,181.25,0.00,158.49,-383.40,0.00,-13.99,1.25,1,LQR平衡
34.78,181.25,0.00,153.70,-105.60,0.00,-87.40,1.25,1,LQR平衡
34.80,181.25,0.00,150.64,-322.80,0.00,-29.95,1.25,1,LQR平衡
34.82,181.25,0.00,142.56,-359.40,0.00,-20.20,1.25,1,LQR平衡
34.84,181.25,0.00,137.77,-147.00,0.00,-76.32,1.25,1,LQR平衡
34.86,181.25,0.00,134.30,-304.20,0.00,-34.73,1.25,1,LQR平衡
34.88,181.25,5.40,127.09,-313.20,0.00,-59.43,1.25,1,LQR平衡
34.90,181.25,0.00,121.35,-272.40,0.00,-43.03,1.25,1,LQR平衡
34.92,181.25,0.00,115.14,-295.80,0.00,-36.79,1.25,1,LQR平衡
34.94,181.25,4.80,109.84,-268.20,0.00,-68.17,1.25,1,LQR平衡
34.96,181.25,0.00,103.95,-314.40,0.00,-31.78,1.25,1,LQR平衡
34.98,181.25,0.00,97.62,-234.00,0.00,-52.98,1.25,1,LQR平衡
35.00,181.25,0.00,92.37,-345.00,0.00,-23.59,1.25,1,LQR平衡
35.02,181.25,0.00,86.48,-208.20,0.00,-59.71,1.25,1,LQR平衡
35.04,181.27,0.00,82.73,-209.40,0.00,-61.36,1.27,1,LQR平衡
35.06,181.27,0.00,77.01,-421.20,0.00,-5.31,1.27,1,LQR平衡
35.08,181.27,-5.40,70.05,-179.40,0.00,-42.05,1.27,1,LQR平衡
35.10,181.27,0.00,67.76,-129.00,0.00,-82.50,1.27,1,LQR平衡
35.12,181.27,0.00,63.83,-323.40,0.00,-31.06,1.27,1,LQR平衡
35.14,181.30,0.00,54.89,-331.20,0.00,-30.93,1.30,1,LQR平衡
35.16,181.30,0.00,50.89,-176.40,0.00,-71.82,1.30,1,LQR平衡
35.18,181.30,0.00,46.52,-315.00,0.00,-35.14,1.30,1,LQR平衡
35.20,181.30,0.00,38.34,-266.40,0.00,-47.92,1.30,1,LQR平衡
35.22,181.30,0.00,34.67,-223.80,0.00,-59.15,1.30,1,LQR平衡
35.24,181.30,0.00,28.54,-414.00,0.00,-8.81,1.30,1,LQR平衡
35.26,181.32,0.00,21.99,-97.20,0.00,-94.52,1.32,1,LQR平衡
35.28,181.32,0.00,19.89,-250.80,0.00,-53.89,1.32,1,LQR平衡
35.30,181.32,0.00,10.83,-521.40,0.00,17.73,1.32,1,LQR平衡
35.32,181.32,-4.80,4.75,-88.20,0.00,-72.63,1.32,1,LQR平衡
35.34,181.32,0.00,3.32,-216.00,0.00,-62.96,1.32,1,LQR平衡
35.36,181.32,-4.20,356.20,-425.40,0.00,10.57,1.32,1,LQR平衡
35.38,181.32,0.00,350.02,-87.00,0.00,-99.97,1.32,1,LQR平衡
35.40,181.32,0.00,348.73,-217.80,0.00,-65.37,1.32,1,LQR平衡
35.42,181.32,0.00,339.48,-496.20,0.00,8.32,1.32,1,LQR平衡
35.44,181.32,0.00,332.31,-187.20,0.00,-73.33,1.32,1,LQR平衡
35.46,181.32,0.00,328.71,-288.60,0.00,-46.48,1.32,1,LQR平衡
35.48,181.32,0.00,322.12,-301.20,0.00,-43.10,1.32,1,LQR平衡
35.50,181.32,0.00,316.98,-222.60,0.00,-63.84,1.32,1,LQR平衡
35.52,181.32,0.00,311.20,-334.20,0.00,-34.28,1.32,1,LQR平衡
35.54,181.32,0.00,304.69,-299.40,0.00,-43.43,1.32,1,LQR平衡
35.56,181.32,4.80,299.69,-229.80,0.00,-85.92,1.32,1,LQR平衡
35.58,181.32,0.00,293.91,-325.80,0.00,-36.36,1.32,1,LQR平衡
35.60,181.32,0.00,286.11,-388.20,0.00,-19.79,1.32,1,LQR平衡
35.62,181.30,0.00,280.55,-218.40,0.00,-62.64,1.30,1,LQR平衡
35.64,181.30,0.00,277.29,-201.60,0.00,-67.06,1.30,1,LQR平衡
