时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),M1(RPM),M2(RPM),误差(°),策略
0.000,138.801,0.000,359.978,0.000,14.543,-4.963,41.199,纯LQR平衡
0.020,138.845,10.800,359.978,0.000,12.592,-4.963,41.155,纯LQR平衡
0.040,138.889,0.000,359.956,0.000,14.512,-4.963,41.111,纯LQR平衡
0.060,138.933,4.800,359.956,0.000,13.636,-4.963,41.067,纯LQR平衡
0.080,138.999,0.000,359.956,-4.800,14.473,-4.090,41.001,纯LQR平衡
0.100,139.065,0.000,359.956,0.000,14.450,-4.963,40.935,纯LQR平衡
0.120,139.109,0.000,359.934,0.000,14.434,-4.963,40.891,纯LQR平衡
0.141,139.219,0.000,359.934,0.000,14.395,-4.963,40.781,纯LQR平衡
0.160,139.460,45.000,359.890,0.000,6.246,-4.962,40.540,纯LQR平衡
0.181,141.899,87.600,359.868,0.000,-2.249,-4.962,38.101,纯LQR平衡
0.200,143.438,68.400,359.846,-4.800,0.649,-4.088,36.562,纯LQR平衡
0.221,144.976,87.000,359.802,0.000,-3.227,-4.961,35.024,纯LQR平衡
0.240,146.646,78.600,359.780,0.000,-2.311,-4.961,33.354,纯LQR平衡
0.260,147.700,35.400,359.780,0.000,5.058,-4.961,32.300,纯LQR平衡
0.280,148.162,33.600,359.758,-4.800,5.218,-4.087,31.838,纯LQR平衡
0.300,148.535,22.800,359.736,0.000,7.021,-4.960,31.465,纯LQR平衡
0.320,149.041,30.000,359.714,0.000,5.552,-4.960,30.959,纯LQR平衡
0.340,149.788,34.800,359.714,0.000,4.429,-4.960,30.212,纯LQR平衡
0.360,150.513,34.800,359.692,0.000,4.173,-4.959,29.487,纯LQR平衡
0.380,151.040,23.400,359.670,0.000,6.029,-4.959,28.960,纯LQR平衡
0.400,151.414,22.800,359.670,0.000,6.005,-4.959,28.586,纯LQR平衡
0.420,151.853,39.000,359.626,-4.800,2.947,-4.085,28.147,纯LQR平衡
0.440,152.600,24.600,359.626,0.000,5.264,-4.959,27.400,纯LQR平衡
0.460,153.018,6.600,359.604,-4.800,8.342,-4.085,26.982,纯LQR平衡
0.480,153.237,7.200,359.583,0.000,8.157,-4.958,26.763,纯LQR平衡
0.500,153.545,22.200,359.561,0.000,5.360,-4.958,26.455,纯LQR平衡
0.520,154.116,41.400,359.539,0.000,1.718,-4.957,25.884,纯LQR平衡
0.540,154.622,11.400,359.517,-0.600,6.916,-4.848,25.378,纯LQR平衡
0.559,154.688,6.000,359.495,0.000,7.860,-4.957,25.312,纯LQR平衡
0.579,154.819,0.600,359.451,-4.800,8.781,-4.083,25.181,纯LQR平衡
0.599,154.929,10.800,359.363,-0.600,6.914,-4.846,25.071,纯LQR平衡
0.619,155.061,1.200,356.836,-214.800,8.588,34.154,24.939,纯LQR平衡
0.639,155.281,17.400,352.947,-114.600,5.608,15.980,24.719,纯LQR平衡
0.659,156.401,69.600,352.639,0.000,-4.142,-4.862,23.599,纯LQR平衡
0.679,156.819,0.000,352.661,0.000,8.183,-4.863,23.181,纯LQR平衡
0.699,156.907,21.600,352.661,0.000,4.281,-4.863,23.093,纯LQR平衡
0.719,157.170,16.200,352.639,0.000,5.156,-4.862,22.830,纯LQR平衡
0.739,157.412,7.200,352.639,0.000,6.683,-4.862,22.588,纯LQR平衡
0.759,157.939,51.600,352.617,-5.400,-1.460,-3.880,22.061,纯LQR平衡
0.779,159.565,88.800,352.595,0.000,-8.700,-4.862,20.435,纯LQR平衡
0.799,161.367,81.600,352.573,0.000,-8.046,-4.861,18.633,纯LQR平衡
0.819,162.312,24.000,352.529,0.000,1.943,-4.861,17.688,纯LQR平衡
0.839,162.444,15.600,352.507,-5.400,3.402,-3.878,17.556,纯LQR平衡
0.859,162.532,16.200,352.485,0.000,3.263,-4.860,17.468,纯LQR平衡
0.879,162.642,16.200,352.463,0.000,3.224,-4.860,17.358,纯LQR平衡
0.899,162.686,0.000,352.419,0.000,6.112,-4.859,17.314,纯LQR平衡
0.919,162.729,1.200,352.397,0.000,5.881,-4.859,17.271,纯LQR平衡
0.939,162.861,4.800,352.354,-5.400,5.190,-3.876,17.139,纯LQR平衡
0.959,162.949,0.000,352.310,0.000,6.019,-4.858,17.051,纯LQR平衡
0.979,163.037,0.000,352.266,0.000,5.988,-4.857,16.963,纯LQR平衡
0.999,163.762,91.200,352.222,0.000,-10.611,-4.856,16.238,纯LQR平衡
1.019,165.103,6.600,352.068,-11.400,4.076,-2.781,14.897,纯LQR平衡
1.039,165.103,0.000,350.134,-124.200,5.259,17.765,14.897,纯LQR平衡
1.059,165.146,10.800,349.233,15.600,3.308,-7.653,14.854,纯LQR平衡
1.079,165.256,0.000,349.211,0.000,5.204,-4.815,14.744,纯LQR平衡
1.099,165.344,0.600,349.211,0.000,5.066,-4.815,14.656,纯LQR平衡
1.119,165.432,0.000,349.167,0.000,5.142,-4.814,14.568,纯LQR平衡
1.139,165.564,10.800,349.124,0.000,3.160,-4.814,14.436,纯LQR平衡
1.159,165.696,0.600,349.058,-5.400,4.942,-3.831,14.304,纯LQR平衡
1.179,165.938,16.800,348.992,0.000,1.953,-4.812,14.062,纯LQR平衡
1.199,167.190,70.800,348.904,-0.600,-8.166,-4.702,12.810,纯LQR平衡
1.219,167.937,5.400,348.794,-10.200,3.290,-2.954,12.063,纯LQR平衡
1.239,167.937,5.400,348.574,-8.400,3.290,-3.278,12.063,纯LQR平衡
1.259,167.981,5.400,346.816,-110.400,3.275,15.301,12.019,纯LQR平衡
1.279,168.091,0.600,346.201,0.000,4.096,-4.773,11.909,纯LQR平衡
1.299,168.179,0.000,346.201,0.000,4.173,-4.773,11.821,纯LQR平衡
1.319,168.245,4.800,346.179,0.000,3.289,-4.773,11.755,纯LQR平衡
1.339,168.333,1.200,346.157,-4.800,3.903,-3.900,11.667,纯LQR平衡
1.359,168.420,0.000,346.135,0.000,4.088,-4.773,11.580,纯LQR平衡
1.379,168.486,0.000,346.113,0.000,4.064,-4.772,11.514,纯LQR平衡
1.399,168.618,10.800,346.069,0.000,2.082,-4.772,11.382,纯LQR平衡
1.419,169.211,75.000,346.025,0.000,-9.632,-4.771,10.789,纯LQR平衡
1.439,170.244,0.000,345.981,0.000,3.444,-4.770,9.756,纯LQR平衡
1.459,170.222,0.000,345.938,0.000,3.452,-4.770,9.778,纯LQR平衡
1.479,170.244,0.000,345.894,0.000,3.444,-4.769,9.756,纯LQR平衡
1.499,170.310,4.800,345.850,-10.200,2.560,-2.913,9.690,纯LQR平衡
1.519,170.354,0.000,345.828,0.000,3.405,-4.768,9.646,纯LQR平衡
1.539,170.376,0.000,345.806,0.000,3.397,-4.768,9.624,纯LQR平衡
1.559,170.420,5.400,345.762,-5.400,2.414,-3.785,9.580,纯LQR平衡
1.579,170.442,0.000,345.740,0.000,3.374,-4.767,9.558,纯LQR平衡
1.599,170.464,0.000,345.718,0.000,3.366,-4.767,9.536,纯LQR平衡
1.619,170.464,0.000,345.674,0.000,3.366,-4.766,9.536,纯LQR平衡
1.639,170.486,0.000,345.630,-5.400,3.358,-3.783,9.514,纯LQR平衡
1.659,170.508,5.400,345.564,-4.800,2.383,-3.892,9.492,纯LQR平衡
1.679,170.508,0.000,345.388,-11.400,3.351,-2.689,9.492,纯LQR平衡
1.699,170.508,0.000,342.598,-155.400,3.351,23.545,9.492,纯LQR平衡
1.719,170.530,5.400,340.400,-63.000,2.375,6.767,9.470,纯LQR平衡
1.739,170.552,0.000,339.456,-35.400,3.335,1.759,9.448,纯LQR平衡
1.759,170.552,0.000,338.906,-28.200,3.335,0.457,9.448,纯LQR平衡
1.779,170.574,0.000,338.752,-0.600,3.327,-4.562,9.426,纯LQR平衡
1.799,170.574,0.000,338.730,0.000,3.327,-4.670,9.426,纯LQR平衡
1.819,170.596,0.000,338.708,0.000,3.320,-4.670,9.404,纯LQR平衡
1.839,170.618,0.000,338.643,-0.600,3.312,-4.560,9.382,纯LQR平衡
1.859,170.640,0.000,338.599,-4.800,3.304,-3.795,9.360,纯LQR平衡
1.879,170.640,0.000,338.555,0.000,3.304,-4.668,9.360,纯LQR平衡
1.899,170.662,0.000,338.511,-0.600,3.296,-4.558,9.338,纯LQR平衡
1.919,170.684,0.000,338.467,0.000,3.289,-4.667,9.316,纯LQR平衡
1.939,170.706,5.400,338.445,0.000,2.313,-4.667,9.294,纯LQR平衡
1.959,170.728,0.000,338.401,0.000,3.273,-4.666,9.272,纯LQR平衡
1.979,170.750,0.000,338.335,-4.800,3.265,-3.792,9.250,纯LQR平衡
1.999,170.771,0.000,338.269,0.000,3.258,-4.664,9.229,纯LQR平衡
2.019,170.793,4.800,338.203,-4.800,2.390,-3.790,9.207,纯LQR平衡
2.039,170.837,10.800,337.896,-42.000,1.299,2.981,9.163,纯LQR平衡
2.059,170.925,10.800,335.369,-29.400,1.268,0.724,9.075,纯LQR平衡
2.079,173.342,130.800,335.369,0.000,-21.089,-4.624,6.658,纯LQR平衡
2.099,175.386,64.800,335.369,0.000,-9.983,-4.624,4.614,纯LQR平衡
2.119,176.133,24.000,335.347,0.000,-2.936,-4.624,3.867,纯LQR平衡
2.139,176.528,12.000,335.325,0.000,-0.925,-4.623,3.472,纯LQR平衡
2.159,176.748,10.800,335.303,-5.400,-0.787,-3.641,3.252,纯LQR平衡
2.179,176.880,0.000,335.281,-10.200,1.101,-2.767,3.120,纯LQR平衡
2.199,176.946,0.000,335.281,0.000,1.078,-4.623,3.054,纯LQR平衡
2.219,176.990,0.000,335.281,0.000,1.063,-4.623,3.010,纯LQR平衡
2.239,177.034,5.400,335.237,0.000,0.079,-4.622,2.966,纯LQR平衡
2.259,177.034,0.000,335.237,0.000,1.047,-4.622,2.966,纯LQR平衡
2.279,177.034,0.000,335.215,0.000,1.047,-4.622,2.966,纯LQR平衡
2.299,177.078,0.000,335.193,0.000,1.032,-4.622,2.922,纯LQR平衡
2.319,177.122,10.800,335.171,5.400,-0.919,-5.604,2.878,纯LQR平衡
2.339,177.144,0.000,335.127,0.000,1.008,-4.621,2.856,纯LQR平衡
2.359,177.144,0.000,335.061,-5.400,1.008,-3.638,2.856,纯LQR平衡
2.379,177.144,0.000,334.907,-16.200,1.008,-1.671,2.856,纯LQR平衡
2.399,177.144,5.400,332.798,-176.400,0.041,27.500,2.856,纯LQR平衡
2.419,177.144,0.000,331.523,22.200,1.008,-8.609,2.856,纯LQR平衡
2.439,177.166,0.000,331.501,0.000,1.001,-4.571,2.834,纯LQR平衡
2.459,177.188,4.800,331.501,0.000,0.133,-4.571,2.812,纯LQR平衡
2.479,177.209,0.000,331.501,0.000,0.985,-4.571,2.791,纯LQR平衡
2.499,177.253,0.000,331.479,0.000,0.970,-4.570,2.747,纯LQR平衡
2.519,177.253,0.000,331.458,0.000,0.970,-4.570,2.747,纯LQR平衡
2.539,177.275,0.000,331.436,0.000,0.962,-4.570,2.725,纯LQR平衡
2.559,177.275,0.000,331.414,0.000,0.962,-4.570,2.725,纯LQR平衡
2.579,177.275,-4.800,331.392,0.000,1.822,-4.569,2.725,纯LQR平衡
2.599,177.275,0.000,331.370,0.000,0.962,-4.569,2.725,纯LQR平衡
2.619,177.253,-4.800,331.348,-5.400,1.830,-3.586,2.747,纯LQR平衡
2.639,177.253,0.000,331.326,0.000,0.970,-4.568,2.747,纯LQR平衡
2.659,177.253,0.000,331.304,0.000,0.970,-4.568,2.747,纯LQR平衡
2.679,177.253,0.000,331.260,0.000,0.970,-4.567,2.747,纯LQR平衡
2.699,177.253,4.800,331.238,-4.800,0.109,-3.694,2.747,纯LQR平衡
2.719,177.253,0.000,331.194,0.000,0.970,-4.567,2.747,纯LQR平衡
2.739,177.253,0.000,331.150,0.000,0.970,-4.566,2.747,纯LQR平衡
2.759,177.253,0.000,331.128,0.000,0.970,-4.566,2.747,纯LQR平衡
2.779,177.253,0.000,331.062,-4.800,0.970,-3.692,2.747,纯LQR平衡
2.799,177.253,0.000,330.974,-4.800,0.970,-3.690,2.747,纯LQR平衡
2.819,177.253,0.000,329.194,-271.800,0.970,44.903,2.747,纯LQR平衡
2.839,177.253,0.000,327.173,10.200,0.970,-6.367,2.747,纯LQR平衡
2.859,177.253,0.000,327.217,0.000,0.970,-4.512,2.747,纯LQR平衡
2.879,177.253,0.000,327.217,0.000,0.970,-4.512,2.747,纯LQR平衡
2.900,177.253,0.000,327.195,-4.800,0.970,-3.638,2.747,纯LQR平衡
2.919,177.253,0.000,327.195,0.000,0.970,-4.511,2.747,纯LQR平衡
2.940,177.253,0.000,327.173,0.000,0.970,-4.511,2.747,纯LQR平衡
2.960,177.253,0.000,327.173,-5.400,0.970,-3.529,2.747,纯LQR平衡
2.980,177.253,0.000,327.151,0.000,0.970,-4.511,2.747,纯LQR平衡
2.999,177.253,0.000,327.129,0.000,0.970,-4.510,2.747,纯LQR平衡
3.019,177.253,0.000,327.129,0.000,0.970,-4.510,2.747,纯LQR平衡
3.039,177.253,0.000,327.107,0.000,0.970,-4.510,2.747,纯LQR平衡
3.059,177.253,0.000,327.107,0.000,0.970,-4.510,2.747,纯LQR平衡
3.079,177.253,0.000,327.085,0.000,0.970,-4.510,2.747,纯LQR平衡
3.099,177.253,5.400,327.063,0.000,0.002,-4.510,2.747,纯LQR平衡
3.119,177.253,0.000,327.041,0.000,0.970,-4.509,2.747,纯LQR平衡
3.139,177.253,0.000,326.997,0.000,0.970,-4.509,2.747,纯LQR平衡
3.159,177.253,0.000,326.909,-0.600,0.970,-4.398,2.747,纯LQR平衡
3.180,177.253,0.000,326.338,-118.200,0.970,17.002,2.747,纯LQR平衡
3.199,177.253,0.000,322.295,-175.200,0.970,27.426,2.747,纯LQR平衡
3.219,177.253,0.000,320.669,4.200,0.970,-5.185,2.747,纯LQR平衡
3.239,177.253,0.000,320.669,0.000,0.970,-4.421,2.747,纯LQR平衡
3.259,177.253,0.000,320.669,4.800,0.970,-5.295,2.747,纯LQR平衡
3.279,177.253,0.000,320.647,0.000,0.970,-4.421,2.747,纯LQR平衡
3.299,177.253,0.000,320.625,0.000,0.970,-4.421,2.747,纯LQR平衡
3.319,177.253,0.000,320.625,0.000,0.970,-4.421,2.747,纯LQR平衡
3.339,177.253,0.000,320.603,0.000,0.970,-4.421,2.747,纯LQR平衡
3.359,177.253,0.000,320.581,0.000,0.970,-4.420,2.747,纯LQR平衡
3.380,177.253,0.000,320.559,0.000,0.970,-4.420,2.747,纯LQR平衡
3.400,177.253,4.800,320.537,-4.800,0.109,-3.546,2.747,纯LQR平衡
3.419,177.253,0.000,320.515,0.000,0.970,-4.419,2.747,纯LQR平衡
3.439,177.253,0.000,320.493,0.000,0.970,-4.419,2.747,纯LQR平衡
3.459,177.253,-4.800,320.471,0.000,1.830,-4.419,2.747,纯LQR平衡
3.479,177.253,0.000,320.471,-10.200,0.970,-2.563,2.747,纯LQR平衡
3.499,177.253,0.000,320.427,0.000,0.970,-4.418,2.747,纯LQR平衡
3.519,177.253,0.000,320.427,0.000,0.970,-4.418,2.747,纯LQR平衡
3.539,177.253,0.000,320.405,0.000,0.970,-4.418,2.747,纯LQR平衡
3.559,177.253,0.000,320.361,-5.400,0.970,-3.435,2.747,纯LQR平衡
3.579,177.253,0.000,320.339,0.000,0.970,-4.417,2.747,纯LQR平衡
3.600,177.253,0.000,320.317,-5.400,0.970,-3.434,2.747,纯LQR平衡
3.619,177.253,0.000,320.273,0.000,0.970,-4.416,2.747,纯LQR平衡
3.639,177.275,0.000,320.251,-10.800,0.962,-2.451,2.725,纯LQR平衡
3.659,177.253,0.000,320.208,0.000,0.970,-4.415,2.747,纯LQR平衡
3.679,177.253,0.000,320.186,-4.800,0.970,-3.542,2.747,纯LQR平衡
3.699,177.253,-4.800,320.120,-5.400,1.830,-3.432,2.747,纯LQR平衡
3.719,177.253,0.000,319.790,-57.600,0.970,6.069,2.747,纯LQR平衡
3.739,177.253,0.000,316.846,-36.000,0.970,2.180,2.747,纯LQR平衡
3.759,177.253,0.000,316.714,0.000,0.970,-4.367,2.747,纯LQR平衡
3.779,177.253,0.000,316.714,0.000,0.970,-4.367,2.747,纯LQR平衡
3.799,177.253,0.000,316.692,0.000,0.970,-4.367,2.747,纯LQR平衡
3.819,177.275,0.000,316.648,-4.800,0.962,-3.493,2.725,纯LQR平衡
3.839,177.253,0.000,316.626,0.000,0.970,-4.366,2.747,纯LQR平衡
3.859,177.275,0.000,316.582,0.000,0.962,-4.365,2.725,纯LQR平衡
3.879,177.275,0.000,316.516,-4.800,0.962,-3.491,2.725,纯LQR平衡
3.899,177.275,0.000,316.450,0.000,0.962,-4.363,2.725,纯LQR平衡
3.919,177.253,0.000,316.340,-5.400,0.970,-3.379,2.747,纯LQR平衡
3.939,177.275,0.000,316.208,-10.200,0.962,-2.504,2.725,纯LQR平衡
3.959,177.253,0.000,315.439,-113.400,0.970,16.279,2.747,纯LQR平衡
3.979,177.275,0.000,313.945,-10.200,0.962,-2.473,2.725,纯LQR平衡
3.999,177.275,0.000,313.967,0.000,0.962,-4.329,2.725,纯LQR平衡
4.019,177.275,0.000,313.967,0.000,0.962,-4.329,2.725,纯LQR平衡
4.039,177.275,0.000,313.923,0.000,0.962,-4.328,2.725,纯LQR平衡
4.059,177.275,0.000,313.901,0.000,0.962,-4.328,2.725,纯LQR平衡
4.079,177.275,0.000,313.901,0.000,0.962,-4.328,2.725,纯LQR平衡
4.099,177.275,0.000,313.857,0.000,0.962,-4.327,2.725,纯LQR平衡
4.119,177.275,0.000,313.835,0.000,0.962,-4.327,2.725,纯LQR平衡
4.139,177.275,0.000,313.813,0.000,0.962,-4.327,2.725,纯LQR平衡
4.159,177.253,-10.800,313.770,0.000,2.905,-4.326,2.747,纯LQR平衡
4.179,177.275,0.000,313.748,0.000,0.962,-4.326,2.725,纯LQR平衡
4.199,177.275,0.000,313.704,0.000,0.962,-4.325,2.725,纯LQR平衡
4.219,177.275,0.000,313.660,-0.600,0.962,-4.216,2.725,纯LQR平衡
4.239,177.275,0.000,313.616,0.000,0.962,-4.324,2.725,纯LQR平衡
4.259,177.275,0.000,313.572,0.000,0.962,-4.324,2.725,纯LQR平衡
4.279,177.275,0.000,313.528,0.000,0.962,-4.323,2.725,纯LQR平衡
4.299,177.275,0.000,313.462,-10.200,0.962,-2.467,2.725,纯LQR平衡
4.319,177.275,0.000,313.374,0.000,0.962,-4.321,2.725,纯LQR平衡
4.339,177.275,0.000,311.462,-211.200,0.962,34.124,2.725,纯LQR平衡
4.359,177.275,-5.400,308.276,-85.800,1.929,11.357,2.725,纯LQR平衡
4.379,177.275,0.000,307.749,-4.800,0.962,-3.370,2.725,纯LQR平衡
4.399,177.275,0.000,307.727,0.000,0.962,-4.243,2.725,纯LQR平衡
4.419,177.275,0.000,307.705,0.000,0.962,-4.243,2.725,纯LQR平衡
4.439,177.275,0.000,307.661,0.000,0.962,-4.242,2.725,纯LQR平衡
4.459,177.275,0.000,307.639,0.000,0.962,-4.242,2.725,纯LQR平衡
4.479,177.275,-5.400,307.573,0.000,1.929,-4.241,2.725,纯LQR平衡
4.499,177.297,0.000,307.463,-4.800,0.954,-3.366,2.703,纯LQR平衡
4.519,177.275,-4.800,307.375,-4.800,1.822,-3.365,2.725,纯LQR平衡
4.539,177.297,0.000,307.310,0.000,0.954,-4.237,2.703,纯LQR平衡
4.559,177.297,0.000,307.244,0.000,0.954,-4.236,2.703,纯LQR平衡
4.579,177.297,0.000,307.134,-10.800,0.954,-2.270,2.703,纯LQR平衡
4.599,177.297,0.000,306.277,-148.200,0.954,22.736,2.703,纯LQR平衡
4.619,177.297,0.000,304.211,0.000,0.954,-4.194,2.703,纯LQR平衡
4.639,177.297,0.000,304.233,0.000,0.954,-4.195,2.703,纯LQR平衡
4.659,177.297,0.000,304.233,-4.800,0.954,-3.322,2.703,纯LQR平衡
4.679,177.297,0.000,304.211,0.000,0.954,-4.194,2.703,纯LQR平衡
4.699,177.297,0.000,304.211,0.000,0.954,-4.194,2.703,纯LQR平衡
4.719,177.297,0.000,304.189,-4.800,0.954,-3.321,2.703,纯LQR平衡
4.739,177.297,0.000,304.167,0.000,0.954,-4.194,2.703,纯LQR平衡
4.759,177.297,0.000,304.146,-4.800,0.954,-3.320,2.703,纯LQR平衡
4.779,177.297,0.000,304.146,0.000,0.954,-4.194,2.703,纯LQR平衡
4.799,177.297,0.000,304.146,0.000,0.954,-4.194,2.703,纯LQR平衡
4.819,177.297,4.800,304.124,0.000,0.094,-4.193,2.703,纯LQR平衡
4.839,177.297,0.000,304.102,0.000,0.954,-4.193,2.703,纯LQR平衡
4.859,177.297,0.000,304.080,0.000,0.954,-4.193,2.703,纯LQR平衡
4.879,177.297,0.000,304.058,0.000,0.954,-4.192,2.703,纯LQR平衡
4.899,177.297,0.000,304.036,0.000,0.954,-4.192,2.703,纯LQR平衡
4.919,177.297,0.000,303.992,-4.800,0.954,-3.318,2.703,纯LQR平衡
4.939,177.297,0.000,303.948,-4.800,0.954,-3.318,2.703,纯LQR平衡
4.959,177.297,4.800,303.904,0.000,0.094,-4.190,2.703,纯LQR平衡
4.979,177.297,0.000,303.860,-5.400,0.954,-3.207,2.703,纯LQR平衡
4.999,177.297,4.800,303.816,-4.800,0.094,-3.316,2.703,纯LQR平衡
5.019,177.297,0.000,303.772,0.000,0.954,-4.188,2.703,纯LQR平衡
5.039,177.297,0.000,303.684,-10.800,0.954,-2.223,2.703,纯LQR平衡
5.059,177.297,0.000,303.091,-80.400,0.954,10.446,2.703,纯LQR平衡
5.080,177.297,0.000,301.201,0.000,0.954,-4.153,2.703,纯LQR平衡
5.100,177.297,0.000,301.201,0.000,0.954,-4.153,2.703,纯LQR平衡
5.120,177.297,0.000,301.201,0.000,0.954,-4.153,2.703,纯LQR平衡
5.140,177.297,0.000,301.179,-4.800,0.954,-3.280,2.703,纯LQR平衡
5.159,177.341,4.800,301.157,0.000,0.078,-4.152,2.659,纯LQR平衡
5.179,177.429,0.000,301.113,0.000,0.907,-4.152,2.571,纯LQR平衡
5.199,177.473,0.000,301.091,0.000,0.892,-4.151,2.527,纯LQR平衡
5.219,177.495,5.400,301.069,0.000,-0.083,-4.151,2.505,纯LQR平衡
5.239,177.539,0.000,301.047,-5.400,0.869,-3.169,2.461,纯LQR平衡
5.259,177.803,37.200,301.003,0.000,-5.891,-4.150,2.197,纯LQR平衡
5.279,180.154,66.000,300.981,-10.200,-11.882,-2.295,0.154,纯LQR平衡
5.299,180.681,16.200,300.938,0.000,-3.144,-4.149,0.681,纯LQR平衡
5.319,180.703,0.000,300.894,0.000,-0.248,-4.149,0.703,纯LQR平衡
5.339,180.813,10.800,300.828,-5.400,-2.222,-3.166,0.813,纯LQR平衡
5.359,180.923,0.000,300.608,-22.200,-0.326,-0.106,0.923,纯LQR平衡
5.379,181.055,10.800,298.718,-74.400,-2.308,9.415,1.055,纯LQR平衡
5.399,181.187,4.800,297.378,-34.800,-1.279,2.230,1.187,纯LQR平衡
5.419,181.187,0.000,297.246,0.000,-0.419,-4.098,1.187,纯LQR平衡
5.439,181.187,0.000,297.246,0.000,-0.419,-4.098,1.187,纯LQR平衡
5.459,181.187,0.000,297.224,0.000,-0.419,-4.098,1.187,纯LQR平衡
5.479,181.165,-4.800,297.180,-4.800,0.449,-3.224,1.165,纯LQR平衡
5.499,181.165,-5.400,297.158,0.000,0.557,-4.097,1.165,纯LQR平衡
5.519,181.165,0.000,297.136,0.000,-0.411,-4.097,1.165,纯LQR平衡
5.539,181.165,0.000,297.114,0.000,-0.411,-4.097,1.165,纯LQR平衡
5.559,181.143,0.000,297.092,-4.800,-0.403,-3.223,1.143,纯LQR平衡
5.579,181.121,0.000,297.048,0.000,-0.396,-4.096,1.121,纯LQR平衡
5.599,181.121,0.000,297.004,-10.200,-0.396,-2.240,1.121,纯LQR平衡
5.619,181.143,0.000,296.960,0.000,-0.403,-4.095,1.143,纯LQR平衡
5.639,181.165,5.400,296.917,0.000,-1.379,-4.094,1.165,纯LQR平衡
5.659,181.165,0.000,296.851,0.000,-0.411,-4.093,1.165,纯LQR平衡
5.679,181.165,0.000,296.697,-16.200,-0.411,-1.144,1.165,纯LQR平衡
5.699,181.187,0.000,294.346,-166.800,-0.419,26.284,1.187,纯LQR平衡
5.719,181.208,0.000,291.753,-58.200,-0.427,6.564,1.208,纯LQR平衡
5.739,181.187,0.000,291.467,0.000,-0.419,-4.019,1.187,纯LQR平衡
5.759,181.187,0.000,291.445,0.000,-0.419,-4.018,1.187,纯LQR平衡
5.779,181.208,0.000,291.379,-10.800,-0.427,-2.053,1.208,纯LQR平衡
5.799,181.208,0.000,291.313,0.000,-0.427,-4.017,1.208,纯LQR平衡
5.819,181.230,0.000,291.292,0.000,-0.434,-4.016,1.230,纯LQR平衡
5.839,181.252,0.000,291.226,-0.600,-0.442,-3.906,1.252,纯LQR平衡
5.859,181.318,16.200,291.182,0.000,-3.368,-4.015,1.318,纯LQR平衡
5.879,181.384,0.000,291.138,0.000,-0.489,-4.014,1.384,纯LQR平衡
5.899,181.406,0.000,291.094,-10.200,-0.496,-2.158,1.406,纯LQR平衡
5.919,181.428,0.000,291.072,-4.800,-0.504,-3.140,1.428,纯LQR平衡
5.939,181.450,0.000,291.050,0.000,-0.512,-4.013,1.450,纯LQR平衡
5.959,181.450,0.000,291.006,0.000,-0.512,-4.012,1.450,纯LQR平衡
5.979,181.450,0.000,290.962,-0.600,-0.512,-3.903,1.450,纯LQR平衡
5.999,181.450,0.000,290.896,-5.400,-0.512,-3.029,1.450,纯LQR平衡
6.019,181.450,0.000,290.852,-5.400,-0.512,-3.028,1.450,纯LQR平衡
6.039,181.450,0.000,290.698,-15.600,-0.512,-1.170,1.450,纯LQR平衡
6.059,181.450,0.000,288.281,-178.200,-0.512,28.441,1.450,纯LQR平衡
6.079,181.450,0.000,287.249,11.400,-0.512,-6.034,1.450,纯LQR平衡
6.099,181.450,0.000,287.249,0.000,-0.512,-3.961,1.450,纯LQR平衡
6.119,181.450,0.000,287.249,0.000,-0.512,-3.961,1.450,纯LQR平衡
6.139,181.450,0.000,287.227,0.000,-0.512,-3.960,1.450,纯LQR平衡
6.159,181.450,0.000,287.227,-4.800,-0.512,-3.087,1.450,纯LQR平衡
6.179,181.450,0.000,287.227,0.000,-0.512,-3.960,1.450,纯LQR平衡
6.200,181.450,0.000,287.227,0.000,-0.512,-3.960,1.450,纯LQR平衡
6.220,181.450,0.000,287.205,0.000,-0.512,-3.960,1.450,纯LQR平衡
6.239,181.428,0.000,287.183,0.000,-0.504,-3.960,1.428,纯LQR平衡
6.259,181.428,0.000,287.183,0.000,-0.504,-3.960,1.428,纯LQR平衡
6.279,181.406,0.000,287.183,0.000,-0.496,-3.960,1.406,纯LQR平衡
6.299,181.362,-4.800,287.161,0.000,0.379,-3.959,1.362,纯LQR平衡
6.320,181.318,0.000,287.161,0.000,-0.465,-3.959,1.318,纯LQR平衡
6.339,181.230,0.000,287.139,0.000,-0.434,-3.959,1.230,纯LQR平衡
6.359,181.208,0.000,287.139,0.000,-0.427,-3.959,1.208,纯LQR平衡
6.379,181.187,0.000,287.117,0.000,-0.419,-3.959,1.187,纯LQR平衡
6.399,181.187,0.000,287.095,-4.800,-0.419,-3.085,1.187,纯LQR平衡
6.419,181.187,0.000,287.095,0.000,-0.419,-3.958,1.187,纯LQR平衡
6.439,181.187,0.000,287.095,0.000,-0.419,-3.958,1.187,纯LQR平衡
6.459,181.187,0.000,287.073,0.000,-0.419,-3.958,1.187,纯LQR平衡
6.479,181.187,0.000,287.051,0.000,-0.419,-3.958,1.187,纯LQR平衡
6.499,181.187,0.000,287.029,0.000,-0.419,-3.958,1.187,纯LQR平衡
6.519,181.187,0.000,287.007,-4.800,-0.419,-3.084,1.187,纯LQR平衡
