时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),M1(RPM),M2(RPM),误差(°),策略,是否平衡
23.599,0.308,-21.024,359.934,0.000,23.750,0.000,179.692,表3-1启摆,0
23.620,1.758,-16.733,359.934,0.000,9.614,0.000,178.242,表3-1启摆,0
23.640,3.604,-10.286,359.934,0.000,-1.528,0.000,176.396,表3-1启摆,0
23.659,5.933,-5.362,359.934,0.000,-10.296,0.000,174.067,表3-1启摆,0
23.679,6.790,-4.554,359.934,0.000,-16.941,0.000,173.210,表3-1启摆,0
23.699,6.790,-4.326,359.934,0.000,-21.943,0.000,173.210,表3-1启摆,0
23.719,6.768,-4.110,359.934,0.000,-25.713,0.000,173.232,表3-1启摆,0
23.740,6.680,-3.904,359.934,0.000,-28.558,0.000,173.320,表3-1启摆,0
23.759,6.570,-4.249,359.934,0.000,-30.662,0.000,173.430,表3-1启摆,0
23.779,6.438,-4.576,359.934,-4.800,-32.213,0.240,173.562,表3-1启摆,0
23.800,6.240,-4.918,359.934,0.000,-33.348,0.180,173.760,表3-1启摆,0
23.820,3.845,-16.192,359.934,0.000,-33.255,0.135,176.155,表3-1启摆,0
23.840,359.099,-25.792,359.934,0.000,-13.180,0.101,179.099,表3-1启摆,0
23.859,357.056,-26.513,359.934,0.000,1.936,0.076,177.056,表3-1启摆,0
23.879,356.528,-25.787,359.934,0.000,13.212,0.057,176.528,表3-1启摆,0
23.899,356.484,-24.258,359.934,4.800,21.541,-0.197,176.484,表3-1启摆,0
23.919,356.550,-22.775,359.934,0.000,27.664,-0.148,176.550,表3-1启摆,0
23.939,356.660,-20.856,359.934,0.000,32.095,-0.111,176.660,表3-1启摆,0
23.959,356.858,-19.183,359.934,0.000,35.279,-0.083,176.858,表3-1启摆,0
23.980,357.297,-16.184,359.934,0.000,37.415,-0.062,177.297,表3-1启摆,0
24.000,358.198,-13.215,359.934,0.000,38.768,-0.047,178.198,表3-1启摆,0
24.019,359.363,-8.234,359.934,-10.200,39.366,0.475,179.363,表3-1启摆,0
24.039,1.143,-3.562,359.934,-0.600,20.223,0.386,178.857,表3-1启摆,0
24.059,3.560,3.636,359.934,0.000,27.663,0.290,176.440,表3-1启摆,0
24.079,6.526,11.104,359.934,0.000,32.617,0.217,173.474,表3-1启摆,0
24.100,10.107,21.589,359.934,0.000,35.454,0.163,169.893,表3-1启摆,0
24.119,14.700,29.569,359.934,0.000,36.913,0.122,165.300,表3-1启摆,0
24.139,16.743,33.911,359.934,0.000,37.644,0.092,163.257,表3-1启摆,0
24.159,20.259,43.495,359.956,0.000,37.389,0.069,159.741,表3-1启摆,0
24.179,25.708,56.051,359.956,0.000,36.146,0.052,154.292,表3-1启摆,0
24.199,31.729,63.268,359.956,0.000,34.609,0.039,148.271,表3-1启摆,0
24.219,34.321,66.285,359.956,4.800,33.204,-0.211,145.679,表3-1启摆,0
24.239,37.771,73.890,359.956,0.000,31.513,-0.158,142.229,表3-1启摆,0
24.259,43.264,85.466,359.956,0.000,29.275,-0.119,136.736,表3-1启摆,0
24.279,48.208,88.693,359.956,0.000,27.326,-0.089,131.792,表3-1启摆,0
24.299,50.361,89.628,359.956,0.000,25.786,-0.067,129.639,表3-1启摆,0
24.320,52.844,93.247,359.956,0.000,24.327,-0.050,127.156,表3-1启摆,0
24.340,57.107,100.434,359.956,0.000,22.632,-0.038,122.893,表3-1启摆,0
24.360,61.326,104.293,359.956,0.000,21.036,-0.028,118.674,表3-1启摆,0
24.380,64.182,104.118,359.956,0.000,19.855,-0.021,115.818,表3-1启摆,0
24.400,65.742,102.242,359.956,-5.400,19.126,0.254,114.258,表3-1启摆,0
24.420,67.126,101.180,359.956,0.000,18.668,0.191,112.874,表3-1启摆,0
24.440,69.060,102.451,359.956,0.000,18.218,0.143,110.940,表3-1启摆,0
24.460,72.268,105.548,359.956,0.000,17.621,0.107,107.732,表3-1启摆,0
24.480,75.081,106.061,359.956,5.400,17.130,-0.190,104.919,表3-1启摆,0
24.500,76.794,104.868,359.956,0.000,16.862,-0.142,103.206,表3-1启摆,0
24.520,78.750,104.335,359.956,0.000,16.706,-0.107,101.250,表3-1启摆,0
24.539,80.398,103.018,359.956,0.000,16.699,-0.080,99.602,表3-1启摆,0
24.559,81.760,100.987,359.956,0.000,16.864,-0.060,98.240,表3-1启摆,0
24.580,83.013,99.838,359.956,-4.800,17.084,0.195,96.987,表3-1启摆,0
24.599,85.012,100.996,359.956,0.000,17.152,0.146,94.988,表3-1启摆,0
24.620,88.286,104.046,359.956,0.000,16.948,0.110,91.714,表3-1启摆,0
24.640,90.747,103.254,359.956,0.000,-8.739,0.082,89.253,表3-1启摆,0
24.660,92.263,100.011,359.956,0.000,-27.733,0.062,87.737,表3-1启摆,0
24.680,92.615,95.010,359.956,0.000,-41.559,0.046,87.385,表3-1启摆,0
24.700,92.483,90.200,359.956,0.000,-51.526,0.035,87.517,表3-1启摆,0
24.720,92.175,83.980,359.956,0.000,-58.480,0.026,87.825,表3-1启摆,0
24.741,90.352,73.721,359.956,0.000,-62.836,0.020,89.648,表3-1启摆,0
24.760,87.012,60.105,359.956,0.000,-39.362,0.015,92.988,表3-1启摆,0
24.779,81.035,37.840,359.956,0.000,-19.892,0.011,98.965,表3-1启摆,0
24.799,75.696,26.348,359.956,0.000,-4.326,0.008,104.304,表3-1启摆,0
24.819,72.708,19.570,359.956,0.000,7.916,0.006,107.292,表3-1启摆,0
24.839,71.411,17.392,359.956,0.000,17.280,0.005,108.589,表3-1启摆,0
24.859,71.345,16.522,359.956,0.000,24.376,0.003,108.655,表3-1启摆,0
24.880,71.455,16.506,359.956,0.000,29.699,0.003,108.545,表3-1启摆,0
24.899,71.653,16.821,359.956,0.000,33.665,0.002,108.347,表3-1启摆,0
24.920,72.598,19.760,359.956,0.000,36.393,0.001,107.402,表3-1启摆,0
24.939,74.641,25.132,359.956,0.000,37.990,0.001,105.359,表3-1启摆,0
24.959,77.520,32.395,359.956,0.000,38.578,0.001,102.480,表3-1启摆,0
24.979,80.991,38.215,359.978,0.000,38.532,0.001,99.009,表3-1启摆,0
25.000,83.408,42.815,359.956,-5.400,38.112,0.270,96.592,表3-1启摆,0
25.020,88.000,55.734,359.956,0.000,36.715,0.203,92.000,表3-1启摆,0
25.039,93.428,64.407,359.978,0.000,9.341,0.152,86.572,表3-1启摆,0
25.060,97.405,66.977,359.956,0.000,-11.406,0.114,82.595,表3-1启摆,0
25.079,98.218,63.628,359.956,0.000,-26.685,0.086,81.782,表3-1启摆,0
25.099,98.108,59.907,359.956,0.000,-37.832,0.064,81.892,表3-1启摆,0
25.119,97.822,56.251,359.956,0.000,-45.887,0.048,82.178,表3-1启摆,0
25.139,96.965,50.109,359.978,0.000,-51.413,0.036,83.035,表3-1启摆,0
25.160,95.054,41.723,359.978,-5.400,-54.855,0.297,84.946,表3-1启摆,0
25.179,91.714,27.727,359.956,0.000,-56.264,0.223,88.286,表3-1启摆,0
25.199,86.858,14.401,359.978,5.400,-30.605,-0.103,93.142,表3-1启摆,0
25.219,80.486,-3.599,359.978,0.000,-32.252,-0.077,99.514,表3-1启摆,0
25.239,76.179,-11.399,359.978,0.000,-32.834,-0.058,103.821,表3-1启摆,0
25.259,72.773,-19.079,359.978,0.000,-32.627,-0.043,107.227,表3-1启摆,0
25.280,69.500,-27.575,359.978,0.000,-31.760,-0.033,110.500,表3-1启摆,0
25.299,63.962,-40.747,359.956,0.000,-30.007,-0.024,116.038,表3-1启摆,0
25.319,60.491,-44.619,359.978,0.000,-28.367,-0.018,119.509,表3-1启摆,0
25.339,58.074,-49.798,359.956,0.000,-26.703,-0.014,121.926,表3-1启摆,0
25.360,55.217,-54.718,359.956,0.000,-25.043,-0.010,124.783,表3-1启摆,0
25.379,51.372,-64.493,359.956,0.000,-22.980,-0.008,128.628,表3-1启摆,0
25.400,46.362,-70.238,359.956,-5.400,-20.950,0.264,133.638,表3-1启摆,0
25.420,44.758,-69.666,359.956,0.000,-19.477,0.198,135.242,表3-1启摆,0
25.439,43.418,-70.473,359.956,0.000,-18.303,0.149,136.582,表3-1启摆,0
25.460,41.375,-72.739,359.956,0.000,-17.234,0.111,138.625,表3-1启摆,0
25.480,39.023,-74.832,359.956,0.000,-16.256,0.084,140.977,表3-1启摆,0
25.499,36.101,-79.551,359.956,0.000,-15.128,0.063,143.899,表3-1启摆,0
25.519,32.322,-84.573,359.956,0.000,-13.861,0.047,147.678,表3-1启摆,0
25.540,30.300,-82.114,359.956,0.000,-13.116,0.035,149.700,表3-1启摆,0
25.559,29.817,-78.909,359.956,0.000,-12.827,0.026,150.183,表3-1启摆,0
25.580,29.290,-76.403,359.956,0.000,-12.819,0.020,150.710,表3-1启摆,0
25.599,28.564,-73.873,359.934,0.000,-13.026,0.015,151.436,表3-1启摆,0
25.619,27.664,-72.279,359.956,4.800,-13.314,-0.229,152.336,表3-1启摆,0
25.640,26.389,-72.325,359.956,0.000,-13.526,-0.172,153.611,表3-1启摆,0
25.659,24.543,-74.019,359.956,0.000,-13.544,-0.129,155.457,表3-1启摆,0
25.680,21.929,-77.458,359.956,0.000,-13.269,-0.097,158.071,表3-1启摆,0
25.699,19.270,-80.575,359.956,0.000,-12.801,-0.072,160.730,表3-1启摆,0
25.719,16.326,-84.827,359.956,0.000,-12.095,-0.054,163.674,表3-1启摆,0
25.739,14.590,-82.055,359.956,0.000,-11.797,-0.041,165.410,表3-1启摆,0
25.759,14.194,-79.062,359.934,0.000,-11.824,-0.031,165.806,表3-1启摆,0
